timestamp,operator,process_time
1407252649,source-0,0.319270
1407252651,source-0,0.319270
1407252653,source-0,0.319270
1407252655,source-0,0.319270
1407252657,source-0,0.319270
1407252659,source-0,0.319270
1407252661,source-0,0.319270
1407252663,source-0,0.319270
1407252665,source-0,0.319270
1407252667,source-0,0.319270
1407252669,source-0,0.319270
1407252671,source-0,0.319270
1407252673,source-0,0.319270
1407252675,source-0,0.319270
1407252677,source-0,0.319270
1407252679,source-0,0.319270
1407252681,source-0,0.319270
1407252683,source-0,0.319270
1407252685,source-0,0.319270
1407252687,source-0,0.319270
1407252689,source-0,0.319270
1407252691,source-0,0.319270
1407252693,source-0,0.319270
1407252695,source-0,0.319270
1407252697,source-0,0.319270
1407252699,source-0,0.319270
1407252701,source-0,0.319270
1407252703,source-0,0.319270
1407252705,source-0,0.319270
1407252707,source-0,0.319270
1407252709,source-0,0.319270
1407252711,source-0,0.319270
1407252713,source-0,0.319270
1407252715,source-0,0.319270
1407252717,source-0,0.319270
1407252719,source-0,0.319270
1407252721,source-0,0.319270
1407252723,source-0,0.319270
1407252725,source-0,0.319270
1407252727,source-0,0.319270
1407252729,source-0,0.319270
1407252731,source-0,0.319270
1407252733,source-0,0.319270
1407252735,source-0,0.319270
1407252737,source-0,0.319270
1407252739,source-0,0.319270
1407252741,source-0,0.319270
1407252743,source-0,0.319270
1407252745,source-0,0.319270
1407252747,source-0,0.319270
1407252749,source-0,0.319270
1407252751,source-0,0.319270
1407252753,source-0,0.319270
1407252755,source-0,0.319270
1407252385,counter-0,0.011746
1407252387,counter-0,0.012064
1407252389,counter-0,0.012371
1407252391,counter-0,0.012376
1407252393,counter-0,0.012385
1407252395,counter-0,0.012532
1407252397,counter-0,0.012646
1407252399,counter-0,0.012834
1407252401,counter-0,0.012636
1407252403,counter-0,0.012593
1407252405,counter-0,0.012565
1407252407,counter-0,0.012538
1407252409,counter-0,0.012486
1407252411,counter-0,0.012367
1407252413,counter-0,0.012225
1407252415,counter-0,0.012211
1407252417,counter-0,0.012172
1407252419,counter-0,0.012172
1407252421,counter-0,0.011718
1407252423,counter-0,0.011718
1407252425,counter-0,0.011718
1407252427,counter-0,0.011537
1407252429,counter-0,0.011460
1407252431,counter-0,0.010758
1407252433,counter-0,0.010047
1407252435,counter-0,0.009711
1407252437,counter-0,0.009501
1407252439,counter-0,0.009501
1407252441,counter-0,0.009876
1407252443,counter-0,0.009876
1407252445,counter-0,0.009876
1407252447,counter-0,0.009876
1407252449,counter-0,0.009876
1407252451,counter-0,0.009748
1407252453,counter-0,0.009748
1407252455,counter-0,0.009392
1407252457,counter-0,0.009392
1407252459,counter-0,0.009392
1407252461,counter-0,0.009306
1407252463,counter-0,0.009306
1407252465,counter-0,0.009306
1407252467,counter-0,0.008183
1407252469,counter-0,0.008183
1407252471,counter-0,0.008183
1407252473,counter-0,0.006502
1407252475,counter-0,0.006414
1407252477,counter-0,0.006414
1407252479,counter-0,0.006414
1407252481,counter-0,0.005928
1407252483,counter-0,0.006386
1407252485,counter-0,0.006386
1407252487,counter-0,0.008183
1407252489,counter-0,0.009315
1407252491,counter-0,0.006386
1407252493,counter-0,0.006386
1407252495,counter-0,0.004987
1407252497,counter-0,0.004969
1407252499,counter-0,0.004969
1407252501,counter-0,0.004969
1407252503,counter-0,0.004969
1407252505,counter-0,0.004969
1407252507,counter-0,0.004886
1407252509,counter-0,0.004511
1407252511,counter-0,0.004511
1407252513,counter-0,0.004886
1407252515,counter-0,0.004886
1407252517,counter-0,0.004886
1407252519,counter-0,0.006084
1407252521,counter-0,0.005940
1407252523,counter-0,0.008388
1407252525,counter-0,0.008388
1407252527,counter-0,0.005940
1407252529,counter-0,0.005940
1407252531,counter-0,0.005940
1407252533,counter-0,0.008388
1407252535,counter-0,0.008388
1407252537,counter-0,0.009390
1407252539,counter-0,0.009390
1407252541,counter-0,0.009390
1407252543,counter-0,0.008388
1407252545,counter-0,0.005940
1407252547,counter-0,0.005940
1407252549,counter-0,0.004181
1407252551,counter-0,0.004181
1407252553,counter-0,0.004382
1407252555,counter-0,0.004511
1407252557,counter-0,0.004511
1407252559,counter-0,0.004511
1407252561,counter-0,0.005940
1407252563,counter-0,0.005940
1407252565,counter-0,0.008388
1407252567,counter-0,0.008388
1407252569,counter-0,0.008388
1407252571,counter-0,0.008388
1407252573,counter-0,0.004382
1407252575,counter-0,0.004382
1407252577,counter-0,0.004382
1407252579,counter-0,0.004382
1407252581,counter-0,0.004165
1407252583,counter-0,0.004165
1407252585,counter-0,0.004165
1407252587,counter-0,0.004165
1407252589,counter-0,0.004165
1407252591,counter-0,0.004165
1407252593,counter-0,0.004382
1407252595,counter-0,0.004382
1407252597,counter-0,0.004382
1407252599,counter-0,0.004382
1407252601,counter-0,0.004382
1407252603,counter-0,0.004382
1407252605,counter-0,0.005916
1407252607,counter-0,0.005916
1407252609,counter-0,0.005916
1407252611,counter-0,0.005916
1407252613,counter-0,0.008611
1407252615,counter-0,0.008611
1407252617,counter-0,0.008611
1407252619,counter-0,0.005916
1407252621,counter-0,0.008611
1407252623,counter-0,0.005916
1407252625,counter-0,0.005916
1407252627,counter-0,0.005916
1407252629,counter-0,0.005916
1407252631,counter-0,0.005916
1407252633,counter-0,0.005916
1407252635,counter-0,0.005916
1407252637,counter-0,0.005916
1407252639,counter-0,0.005916
1407252641,counter-0,0.005916
1407252643,counter-0,0.005916
1407252645,counter-0,0.005916
1407252647,counter-0,0.005916
1407252649,counter-0,0.005916
1407252651,counter-0,0.005916
1407252653,counter-0,0.005916
1407252655,counter-0,0.005916
1407252657,counter-0,0.005916
1407252659,counter-0,0.005916
1407252661,counter-0,0.005916
1407252663,counter-0,0.005916
1407252665,counter-0,0.005916
1407252667,counter-0,0.005916
1407252669,counter-0,0.005916
1407252671,counter-0,0.005916
1407252673,counter-0,0.005916
1407252675,counter-0,0.005916
1407252677,counter-0,0.005916
1407252679,counter-0,0.005916
1407252681,counter-0,0.005916
1407252683,counter-0,0.005916
1407252685,counter-0,0.005916
1407252687,counter-0,0.005916
1407252689,counter-0,0.005916
1407252691,counter-0,0.005916
1407252693,counter-0,0.005916
1407252695,counter-0,0.005916
1407252697,counter-0,0.005916
1407252699,counter-0,0.005916
1407252701,counter-0,0.005916
1407252703,counter-0,0.005916
1407252705,counter-0,0.005916
1407252707,counter-0,0.005916
1407252709,counter-0,0.005916
1407252711,counter-0,0.005916
1407252713,counter-0,0.005916
1407252715,counter-0,0.005916
1407252717,counter-0,0.005916
1407252719,counter-0,0.005916
1407252721,counter-0,0.005916
1407252723,counter-0,0.005916
1407252725,counter-0,0.005916
1407252727,counter-0,0.005916
1407252729,counter-0,0.005916
1407252731,counter-0,0.005916
1407252733,counter-0,0.005916
1407252735,counter-0,0.005916
1407252737,counter-0,0.005916
1407252739,counter-0,0.005916
1407252741,counter-0,0.005916
1407252743,counter-0,0.005916
1407252745,counter-0,0.005916
1407252747,counter-0,0.005916
1407252749,counter-0,0.005916
1407252751,counter-0,0.005916
1407252753,counter-0,0.005916
1407252755,counter-0,0.005916
1407252385,sink-0,0.023331
1407252387,sink-0,0.023331
1407252389,sink-0,0.023331
1407252391,sink-0,0.023331
1407252393,sink-0,0.023331
1407252395,sink-0,0.023331
1407252397,sink-0,0.023331
1407252399,sink-0,0.023331
1407252401,sink-0,0.023331
1407252403,sink-0,0.023331
1407252405,sink-0,0.023331
1407252407,sink-0,0.023331
1407252409,sink-0,0.023331
1407252411,sink-0,0.023331
1407252413,sink-0,0.023331
1407252415,sink-0,0.023331
1407252417,sink-0,0.023331
1407252419,sink-0,0.023331
1407252421,sink-0,0.023331
1407252423,sink-0,0.023331
1407252425,sink-0,0.023331
1407252427,sink-0,0.023331
1407252429,sink-0,0.023331
1407252431,sink-0,0.023331
1407252433,sink-0,0.023331
1407252435,sink-0,0.023331
1407252437,sink-0,0.023331
1407252439,sink-0,0.023331
1407252441,sink-0,0.023331
1407252443,sink-0,0.023331
1407252445,sink-0,0.023331
1407252447,sink-0,0.023331
1407252449,sink-0,0.023331
1407252451,sink-0,0.023331
1407252453,sink-0,0.023331
1407252455,sink-0,0.023331
1407252457,sink-0,0.023331
1407252459,sink-0,0.023331
1407252461,sink-0,0.023331
1407252463,sink-0,0.023331
1407252465,sink-0,0.023331
1407252467,sink-0,0.023331
1407252469,sink-0,0.023331
1407252471,sink-0,0.023331
1407252473,sink-0,0.023331
1407252475,sink-0,0.023331
1407252477,sink-0,0.023331
1407252479,sink-0,0.023331
1407252481,sink-0,0.023331
1407252483,sink-0,0.023331
1407252485,sink-0,0.023331
1407252487,sink-0,0.023331
1407252489,sink-0,0.023331
1407252491,sink-0,0.023331
1407252493,sink-0,0.023331
1407252495,sink-0,0.023331
1407252497,sink-0,0.023331
1407252499,sink-0,0.023331
1407252501,sink-0,0.023331
1407252503,sink-0,0.023331
1407252505,sink-0,0.023331
1407252507,sink-0,0.023331
1407252509,sink-0,0.023331
1407252511,sink-0,0.023331
1407252513,sink-0,0.023331
1407252515,sink-0,0.023331
1407252517,sink-0,0.023331
1407252519,sink-0,0.023331
1407252521,sink-0,0.023331
1407252523,sink-0,0.023331
1407252525,sink-0,0.023331
1407252527,sink-0,0.023331
1407252529,sink-0,0.023331
1407252531,sink-0,0.023331
1407252533,sink-0,0.023331
1407252535,sink-0,0.023331
1407252537,sink-0,0.023331
1407252539,sink-0,0.023331
1407252541,sink-0,0.023331
1407252543,sink-0,0.023331
1407252545,sink-0,0.023331
1407252547,sink-0,0.023331
1407252549,sink-0,0.023331
1407252551,sink-0,0.023331
1407252553,sink-0,0.023331
1407252555,sink-0,0.023331
1407252557,sink-0,0.023331
1407252559,sink-0,0.023331
1407252561,sink-0,0.023331
1407252563,sink-0,0.023331
1407252565,sink-0,0.023331
1407252567,sink-0,0.023331
1407252569,sink-0,0.023331
1407252571,sink-0,0.023331
1407252573,sink-0,0.023331
1407252575,sink-0,0.023331
1407252577,sink-0,0.023331
1407252579,sink-0,0.023331
1407252581,sink-0,0.023331
1407252583,sink-0,0.023192
1407252585,sink-0,0.023053
1407252587,sink-0,0.022915
1407252589,sink-0,0.022776
1407252591,sink-0,0.022637
1407252593,sink-0,0.022498
1407252595,sink-0,0.022360
1407252597,sink-0,0.022221
1407252599,sink-0,0.022082
1407252601,sink-0,0.021943
1407252603,sink-0,0.021804
1407252605,sink-0,0.021666
1407252607,sink-0,0.021527
1407252609,sink-0,0.021388
1407252611,sink-0,0.021249
1407252613,sink-0,0.021111
1407252615,sink-0,0.020972
1407252617,sink-0,0.020833
1407252619,sink-0,0.020694
1407252621,sink-0,0.020555
1407252623,sink-0,0.020417
1407252625,sink-0,0.020278
1407252627,sink-0,0.020139
1407252629,sink-0,0.020000
1407252631,sink-0,0.019862
1407252633,sink-0,0.019723
1407252635,sink-0,0.019584
1407252637,sink-0,0.019445
1407252639,sink-0,0.019306
1407252641,sink-0,0.019168
1407252643,sink-0,0.019029
1407252645,sink-0,0.018890
1407252647,sink-0,0.018751
1407252649,sink-0,0.018612
1407252651,sink-0,0.018474
1407252653,sink-0,0.018335
1407252655,sink-0,0.018196
1407252657,sink-0,0.018057
1407252659,sink-0,0.017919
1407252661,sink-0,0.017780
1407252663,sink-0,0.017641
1407252665,sink-0,0.017502
1407252667,sink-0,0.017363
1407252669,sink-0,0.017225
1407252671,sink-0,0.017086
1407252673,sink-0,0.016947
1407252675,sink-0,0.016808
1407252677,sink-0,0.016670
1407252679,sink-0,0.016531
1407252681,sink-0,0.016392
1407252683,sink-0,0.016253
1407252685,sink-0,0.016114
1407252687,sink-0,0.015976
1407252689,sink-0,0.015837
1407252691,sink-0,0.015698
1407252693,sink-0,0.015559
1407252695,sink-0,0.015421
1407252697,sink-0,0.015282
1407252699,sink-0,0.015143
1407252701,sink-0,0.015004
1407252703,sink-0,0.014865
1407252705,sink-0,0.014727
1407252707,sink-0,0.014588
1407252709,sink-0,0.014449
1407252711,sink-0,0.014310
1407252713,sink-0,0.014172
1407252715,sink-0,0.014033
1407252717,sink-0,0.013894
1407252719,sink-0,0.013755
1407252721,sink-0,0.013616
1407252723,sink-0,0.013478
1407252725,sink-0,0.013339
1407252727,sink-0,0.013200
1407252729,sink-0,0.013061
1407252731,sink-0,0.012923
1407252733,sink-0,0.012784
1407252735,sink-0,0.014195
1407252737,sink-0,0.014076
1407252739,sink-0,0.013958
1407252741,sink-0,0.013839
1407252743,sink-0,0.013720
1407252745,sink-0,0.013602
1407252747,sink-0,0.013483
1407252749,sink-0,0.013364
1407252751,sink-0,0.013246
1407252753,sink-0,0.013127
1407252755,sink-0,0.013008
1407252385,intermediateRanker-0,0.056841
1407252387,intermediateRanker-0,0.053322
1407252389,intermediateRanker-0,0.049799
1407252391,intermediateRanker-0,0.043411
1407252393,intermediateRanker-0,0.029592
1407252395,intermediateRanker-0,0.027951
1407252397,intermediateRanker-0,0.026982
1407252399,intermediateRanker-0,0.026417
1407252401,intermediateRanker-0,0.025949
1407252403,intermediateRanker-0,0.025515
1407252405,intermediateRanker-0,0.025459
1407252407,intermediateRanker-0,0.025459
1407252409,intermediateRanker-0,0.025402
1407252411,intermediateRanker-0,0.025333
1407252413,intermediateRanker-0,0.024977
1407252415,intermediateRanker-0,0.022954
1407252417,intermediateRanker-0,0.022827
1407252419,intermediateRanker-0,0.022290
1407252421,intermediateRanker-0,0.019184
1407252423,intermediateRanker-0,0.019184
1407252425,intermediateRanker-0,0.008396
1407252427,intermediateRanker-0,0.008396
1407252429,intermediateRanker-0,0.008396
1407252431,intermediateRanker-0,0.007775
1407252433,intermediateRanker-0,0.007775
1407252435,intermediateRanker-0,0.007484
1407252437,intermediateRanker-0,0.007484
1407252439,intermediateRanker-0,0.006665
1407252441,intermediateRanker-0,0.006665
1407252443,intermediateRanker-0,0.006665
1407252445,intermediateRanker-0,0.006665
1407252447,intermediateRanker-0,0.006665
1407252449,intermediateRanker-0,0.005751
1407252451,intermediateRanker-0,0.005411
1407252453,intermediateRanker-0,0.005411
1407252455,intermediateRanker-0,0.005411
1407252457,intermediateRanker-0,0.005249
1407252459,intermediateRanker-0,0.005249
1407252461,intermediateRanker-0,0.004961
1407252463,intermediateRanker-0,0.004417
1407252465,intermediateRanker-0,0.004417
1407252467,intermediateRanker-0,0.004415
1407252469,intermediateRanker-0,0.004415
1407252471,intermediateRanker-0,0.004159
1407252473,intermediateRanker-0,0.004159
1407252475,intermediateRanker-0,0.004159
1407252477,intermediateRanker-0,0.004159
1407252479,intermediateRanker-0,0.004159
1407252481,intermediateRanker-0,0.004159
1407252483,intermediateRanker-0,0.004030
1407252485,intermediateRanker-0,0.004159
1407252487,intermediateRanker-0,0.004159
1407252489,intermediateRanker-0,0.004159
1407252491,intermediateRanker-0,0.004159
1407252493,intermediateRanker-0,0.004159
1407252495,intermediateRanker-0,0.004159
1407252497,intermediateRanker-0,0.004159
1407252499,intermediateRanker-0,0.004159
1407252501,intermediateRanker-0,0.004159
1407252503,intermediateRanker-0,0.004159
1407252505,intermediateRanker-0,0.004159
1407252507,intermediateRanker-0,0.004030
1407252509,intermediateRanker-0,0.004030
1407252511,intermediateRanker-0,0.003966
1407252513,intermediateRanker-0,0.003929
1407252515,intermediateRanker-0,0.003718
1407252517,intermediateRanker-0,0.003718
1407252519,intermediateRanker-0,0.003354
1407252521,intermediateRanker-0,0.003354
1407252523,intermediateRanker-0,0.003297
1407252525,intermediateRanker-0,0.003297
1407252527,intermediateRanker-0,0.003297
1407252529,intermediateRanker-0,0.003297
1407252531,intermediateRanker-0,0.001793
1407252533,intermediateRanker-0,0.001793
1407252535,intermediateRanker-0,0.001793
1407252537,intermediateRanker-0,0.002158
1407252539,intermediateRanker-0,0.002944
1407252541,intermediateRanker-0,0.002944
1407252543,intermediateRanker-0,0.002944
1407252545,intermediateRanker-0,0.002944
1407252547,intermediateRanker-0,0.002158
1407252549,intermediateRanker-0,0.002223
1407252551,intermediateRanker-0,0.002223
1407252553,intermediateRanker-0,0.002223
1407252555,intermediateRanker-0,0.001966
1407252557,intermediateRanker-0,0.002223
1407252559,intermediateRanker-0,0.002223
1407252561,intermediateRanker-0,0.001966
1407252563,intermediateRanker-0,0.001793
1407252565,intermediateRanker-0,0.001799
1407252567,intermediateRanker-0,0.001799
1407252569,intermediateRanker-0,0.001776
1407252571,intermediateRanker-0,0.001799
1407252573,intermediateRanker-0,0.001776
1407252575,intermediateRanker-0,0.001776
1407252577,intermediateRanker-0,0.001959
1407252579,intermediateRanker-0,0.001959
1407252581,intermediateRanker-0,0.001776
1407252583,intermediateRanker-0,0.001776
1407252585,intermediateRanker-0,0.001776
1407252587,intermediateRanker-0,0.001776
1407252589,intermediateRanker-0,0.001776
1407252591,intermediateRanker-0,0.001776
1407252593,intermediateRanker-0,0.001776
1407252595,intermediateRanker-0,0.001776
1407252597,intermediateRanker-0,0.001732
1407252599,intermediateRanker-0,0.001732
1407252601,intermediateRanker-0,0.001732
1407252603,intermediateRanker-0,0.001732
1407252605,intermediateRanker-0,0.001732
1407252607,intermediateRanker-0,0.001732
1407252609,intermediateRanker-0,0.001732
1407252611,intermediateRanker-0,0.001732
1407252613,intermediateRanker-0,0.001732
1407252615,intermediateRanker-0,0.001754
1407252617,intermediateRanker-0,0.001719
1407252619,intermediateRanker-0,0.001636
1407252621,intermediateRanker-0,0.001719
1407252623,intermediateRanker-0,0.001719
1407252625,intermediateRanker-0,0.001636
1407252627,intermediateRanker-0,0.001659
1407252629,intermediateRanker-0,0.001659
1407252631,intermediateRanker-0,0.001659
1407252633,intermediateRanker-0,0.001659
1407252635,intermediateRanker-0,0.001719
1407252637,intermediateRanker-0,0.001719
1407252639,intermediateRanker-0,0.001719
1407252641,intermediateRanker-0,0.001719
1407252643,intermediateRanker-0,0.001719
1407252645,intermediateRanker-0,0.001719
1407252647,intermediateRanker-0,0.001719
1407252649,intermediateRanker-0,0.001719
1407252651,intermediateRanker-0,0.001719
1407252653,intermediateRanker-0,0.001719
1407252655,intermediateRanker-0,0.001719
1407252657,intermediateRanker-0,0.001719
1407252659,intermediateRanker-0,0.001719
1407252661,intermediateRanker-0,0.001719
1407252663,intermediateRanker-0,0.001719
1407252665,intermediateRanker-0,0.001719
1407252667,intermediateRanker-0,0.001719
1407252669,intermediateRanker-0,0.001719
1407252671,intermediateRanker-0,0.001719
1407252673,intermediateRanker-0,0.001719
1407252675,intermediateRanker-0,0.001719
1407252677,intermediateRanker-0,0.001719
1407252679,intermediateRanker-0,0.001719
1407252681,intermediateRanker-0,0.001719
1407252683,intermediateRanker-0,0.001719
1407252685,intermediateRanker-0,0.001719
1407252687,intermediateRanker-0,0.001719
1407252689,intermediateRanker-0,0.001719
1407252691,intermediateRanker-0,0.001719
1407252693,intermediateRanker-0,0.001719
1407252695,intermediateRanker-0,0.001719
1407252697,intermediateRanker-0,0.001719
1407252699,intermediateRanker-0,0.001719
1407252701,intermediateRanker-0,0.001719
1407252703,intermediateRanker-0,0.001719
1407252705,intermediateRanker-0,0.001719
1407252707,intermediateRanker-0,0.001719
1407252709,intermediateRanker-0,0.001719
1407252711,intermediateRanker-0,0.001719
1407252713,intermediateRanker-0,0.001719
1407252715,intermediateRanker-0,0.001719
1407252717,intermediateRanker-0,0.001719
1407252719,intermediateRanker-0,0.001719
1407252721,intermediateRanker-0,0.001719
1407252723,intermediateRanker-0,0.001719
1407252725,intermediateRanker-0,0.001719
1407252727,intermediateRanker-0,0.001719
1407252729,intermediateRanker-0,0.001719
1407252731,intermediateRanker-0,0.001719
1407252733,intermediateRanker-0,0.001719
1407252735,intermediateRanker-0,0.001719
1407252737,intermediateRanker-0,0.001719
1407252739,intermediateRanker-0,0.001719
1407252741,intermediateRanker-0,0.001719
1407252743,intermediateRanker-0,0.001719
1407252745,intermediateRanker-0,0.001719
1407252747,intermediateRanker-0,0.001719
1407252749,intermediateRanker-0,0.001719
1407252751,intermediateRanker-0,0.001719
1407252753,intermediateRanker-0,0.001719
1407252755,intermediateRanker-0,0.001719
1407252385,topicExtractor-0,0.373902
1407252387,topicExtractor-0,0.308158
1407252389,topicExtractor-0,0.263186
1407252391,topicExtractor-0,0.261949
1407252393,topicExtractor-0,0.259967
1407252395,topicExtractor-0,0.222880
1407252397,topicExtractor-0,0.189379
1407252399,topicExtractor-0,0.214808
1407252401,topicExtractor-0,0.189379
1407252403,topicExtractor-0,0.189379
1407252405,topicExtractor-0,0.156052
1407252407,topicExtractor-0,0.155151
1407252409,topicExtractor-0,0.105789
1407252411,topicExtractor-0,0.086606
1407252413,topicExtractor-0,0.070903
1407252415,topicExtractor-0,0.070903
1407252417,topicExtractor-0,0.069632
1407252419,topicExtractor-0,0.064972
1407252421,topicExtractor-0,0.065579
1407252423,topicExtractor-0,0.065579
1407252425,topicExtractor-0,0.065579
1407252427,topicExtractor-0,0.065579
1407252429,topicExtractor-0,0.058263
1407252431,topicExtractor-0,0.058263
1407252433,topicExtractor-0,0.062337
1407252435,topicExtractor-0,0.059522
1407252437,topicExtractor-0,0.062398
1407252439,topicExtractor-0,0.058263
1407252441,topicExtractor-0,0.058263
1407252443,topicExtractor-0,0.058263
1407252445,topicExtractor-0,0.058928
1407252447,topicExtractor-0,0.058928
1407252449,topicExtractor-0,0.058263
1407252451,topicExtractor-0,0.058928
1407252453,topicExtractor-0,0.058928
1407252455,topicExtractor-0,0.058928
1407252457,topicExtractor-0,0.058928
1407252459,topicExtractor-0,0.058263
1407252461,topicExtractor-0,0.058263
1407252463,topicExtractor-0,0.058928
1407252465,topicExtractor-0,0.058928
1407252467,topicExtractor-0,0.061236
1407252469,topicExtractor-0,0.061236
1407252471,topicExtractor-0,0.058928
1407252473,topicExtractor-0,0.058928
1407252475,topicExtractor-0,0.058928
1407252477,topicExtractor-0,0.057584
1407252479,topicExtractor-0,0.057658
1407252481,topicExtractor-0,0.057658
1407252483,topicExtractor-0,0.058263
1407252485,topicExtractor-0,0.057658
1407252487,topicExtractor-0,0.057658
1407252489,topicExtractor-0,0.057582
1407252491,topicExtractor-0,0.057582
1407252493,topicExtractor-0,0.057582
1407252495,topicExtractor-0,0.058263
1407252497,topicExtractor-0,0.058263
1407252499,topicExtractor-0,0.058263
1407252501,topicExtractor-0,0.057582
1407252503,topicExtractor-0,0.057582
1407252505,topicExtractor-0,0.056269
1407252507,topicExtractor-0,0.055139
1407252509,topicExtractor-0,0.055139
1407252511,topicExtractor-0,0.055139
1407252513,topicExtractor-0,0.055846
1407252515,topicExtractor-0,0.055846
1407252517,topicExtractor-0,0.054739
1407252519,topicExtractor-0,0.054739
1407252521,topicExtractor-0,0.054739
1407252523,topicExtractor-0,0.054739
1407252525,topicExtractor-0,0.054739
1407252527,topicExtractor-0,0.055398
1407252529,topicExtractor-0,0.055418
1407252531,topicExtractor-0,0.055418
1407252533,topicExtractor-0,0.054928
1407252535,topicExtractor-0,0.054928
1407252537,topicExtractor-0,0.054928
1407252539,topicExtractor-0,0.054928
1407252541,topicExtractor-0,0.054928
1407252543,topicExtractor-0,0.054739
1407252545,topicExtractor-0,0.054739
1407252547,topicExtractor-0,0.054739
1407252549,topicExtractor-0,0.054739
1407252551,topicExtractor-0,0.054739
1407252553,topicExtractor-0,0.054739
1407252555,topicExtractor-0,0.054739
1407252557,topicExtractor-0,0.054739
1407252559,topicExtractor-0,0.054739
1407252561,topicExtractor-0,0.053814
1407252563,topicExtractor-0,0.053722
1407252565,topicExtractor-0,0.053722
1407252567,topicExtractor-0,0.054357
1407252569,topicExtractor-0,0.054357
1407252571,topicExtractor-0,0.054357
1407252573,topicExtractor-0,0.055090
1407252575,topicExtractor-0,0.055090
1407252577,topicExtractor-0,0.055090
1407252579,topicExtractor-0,0.055090
1407252581,topicExtractor-0,0.055090
1407252583,topicExtractor-0,0.056514
1407252585,topicExtractor-0,0.055818
1407252587,topicExtractor-0,0.056514
1407252589,topicExtractor-0,0.056514
1407252591,topicExtractor-0,0.056514
1407252593,topicExtractor-0,0.056514
1407252595,topicExtractor-0,0.055818
1407252597,topicExtractor-0,0.055818
1407252599,topicExtractor-0,0.055818
1407252601,topicExtractor-0,0.054750
