timestamp,operator,process_time
1407251587,source-0,0.279905
1407251589,source-0,0.279915
1407251591,source-0,0.294029
1407251593,source-0,0.278469
1407251595,source-0,0.275611
1407251597,source-0,0.278469
1407251599,source-0,0.275611
1407251601,source-0,0.275611
1407251603,source-0,0.275611
1407251605,source-0,0.278469
1407251607,source-0,0.278469
1407251609,source-0,0.279915
1407251611,source-0,0.279817
1407251613,source-0,0.280461
1407251615,source-0,0.280461
1407251617,source-0,0.279817
1407251619,source-0,0.279807
1407251621,source-0,0.280461
1407251623,source-0,0.280461
1407251625,source-0,0.280461
1407251627,source-0,0.280461
1407251629,source-0,0.280461
1407251631,source-0,0.280461
1407251633,source-0,0.280461
1407251635,source-0,0.280461
1407251637,source-0,0.280461
1407251639,source-0,0.280461
1407251641,source-0,0.280461
1407251643,source-0,0.280461
1407251645,source-0,0.280461
1407251647,source-0,0.280461
1407251649,source-0,0.280461
1407251651,source-0,0.280461
1407251363,sink-0,0.004960
1407251365,sink-0,0.002195
1407251367,sink-0,0.002177
1407251369,sink-0,0.001967
1407251371,sink-0,0.001967
1407251373,sink-0,0.001929
1407251375,sink-0,0.001907
1407251377,sink-0,0.001847
1407251379,sink-0,0.001735
1407251381,sink-0,0.001690
1407251383,sink-0,0.001605
1407251385,sink-0,0.001459
1407251387,sink-0,0.001459
1407251389,sink-0,0.001382
1407251391,sink-0,0.001382
1407251393,sink-0,0.001312
1407251395,sink-0,0.001312
1407251397,sink-0,0.001312
1407251399,sink-0,0.001312
1407251401,sink-0,0.001072
1407251403,sink-0,0.001020
1407251405,sink-0,0.001020
1407251407,sink-0,0.001020
1407251409,sink-0,0.000971
1407251411,sink-0,0.000913
1407251413,sink-0,0.000913
1407251415,sink-0,0.000913
1407251417,sink-0,0.000856
1407251419,sink-0,0.000856
1407251421,sink-0,0.000786
1407251423,sink-0,0.000762
1407251425,sink-0,0.000762
1407251427,sink-0,0.000743
1407251429,sink-0,0.000710
1407251431,sink-0,0.000710
1407251433,sink-0,0.000710
1407251435,sink-0,0.000710
1407251437,sink-0,0.000710
1407251439,sink-0,0.000657
1407251441,sink-0,0.000657
1407251443,sink-0,0.000650
1407251445,sink-0,0.000647
1407251447,sink-0,0.000647
1407251449,sink-0,0.000647
1407251451,sink-0,0.000647
1407251453,sink-0,0.000639
1407251455,sink-0,0.000639
1407251457,sink-0,0.000639
1407251459,sink-0,0.000631
1407251461,sink-0,0.000638
1407251463,sink-0,0.000638
1407251465,sink-0,0.000631
1407251467,sink-0,0.000631
1407251469,sink-0,0.000638
1407251471,sink-0,0.000630
1407251473,sink-0,0.000630
1407251475,sink-0,0.000629
1407251477,sink-0,0.000629
1407251479,sink-0,0.000629
1407251481,sink-0,0.000629
1407251483,sink-0,0.000628
1407251485,sink-0,0.000628
1407251487,sink-0,0.000628
1407251489,sink-0,0.000628
1407251491,sink-0,0.000628
1407251493,sink-0,0.000628
1407251495,sink-0,0.000628
1407251497,sink-0,0.000628
1407251499,sink-0,0.000628
1407251501,sink-0,0.000628
1407251503,sink-0,0.000628
1407251505,sink-0,0.000628
1407251507,sink-0,0.000628
1407251509,sink-0,0.000628
1407251511,sink-0,0.000628
1407251513,sink-0,0.000628
1407251515,sink-0,0.000628
1407251517,sink-0,0.000628
1407251519,sink-0,0.000628
1407251521,sink-0,0.000628
1407251523,sink-0,0.000628
1407251525,sink-0,0.000628
1407251527,sink-0,0.000628
1407251529,sink-0,0.000628
1407251531,sink-0,0.000628
1407251533,sink-0,0.000625
1407251535,sink-0,0.000625
1407251537,sink-0,0.000572
1407251539,sink-0,0.000610
1407251541,sink-0,0.000610
1407251543,sink-0,0.000574
1407251545,sink-0,0.000574
1407251547,sink-0,0.000558
1407251549,sink-0,0.000563
1407251551,sink-0,0.000558
1407251553,sink-0,0.000558
1407251555,sink-0,0.000558
1407251557,sink-0,0.000562
1407251559,sink-0,0.000554
1407251561,sink-0,0.000525
1407251563,sink-0,0.000554
1407251565,sink-0,0.000525
1407251567,sink-0,0.000554
1407251569,sink-0,0.000554
1407251571,sink-0,0.000554
1407251573,sink-0,0.000555
1407251575,sink-0,0.000555
1407251577,sink-0,0.000554
1407251579,sink-0,0.000554
1407251581,sink-0,0.000525
1407251583,sink-0,0.000525
1407251585,sink-0,0.000525
1407251587,sink-0,0.000525
1407251589,sink-0,0.000525
1407251591,sink-0,0.000554
1407251593,sink-0,0.000525
1407251595,sink-0,0.000525
1407251597,sink-0,0.000525
1407251599,sink-0,0.000449
1407251601,sink-0,0.000525
1407251603,sink-0,0.000525
1407251605,sink-0,0.000554
1407251607,sink-0,0.000554
1407251609,sink-0,0.000554
1407251611,sink-0,0.000554
1407251613,sink-0,0.000554
1407251615,sink-0,0.000554
1407251617,sink-0,0.000554
1407251619,sink-0,0.000554
1407251621,sink-0,0.000554
1407251623,sink-0,0.000554
1407251625,sink-0,0.000554
1407251627,sink-0,0.000554
1407251629,sink-0,0.000554
1407251631,sink-0,0.000554
1407251633,sink-0,0.000554
1407251635,sink-0,0.000554
1407251637,sink-0,0.000554
1407251639,sink-0,0.000554
1407251641,sink-0,0.000554
1407251643,sink-0,0.000554
1407251645,sink-0,0.000554
1407251647,sink-0,0.000554
1407251649,sink-0,0.000554
1407251651,sink-0,0.000554
1407251363,classifier-0,12.453391
1407251365,classifier-0,0.455256
1407251367,classifier-0,0.438564
1407251369,classifier-0,0.413789
1407251371,classifier-0,0.406913
1407251373,classifier-0,0.386704
1407251375,classifier-0,0.380023
1407251377,classifier-0,0.377514
1407251379,classifier-0,0.356539
1407251381,classifier-0,0.370568
1407251383,classifier-0,0.366835
1407251385,classifier-0,0.371288
1407251387,classifier-0,0.361583
1407251389,classifier-0,0.360409
1407251391,classifier-0,0.349815
1407251393,classifier-0,0.340438
1407251395,classifier-0,0.348324
1407251397,classifier-0,0.378988
1407251399,classifier-0,0.354021
1407251401,classifier-0,0.354021
1407251403,classifier-0,0.347486
1407251405,classifier-0,0.347486
1407251407,classifier-0,0.339365
1407251409,classifier-0,0.365165
1407251411,classifier-0,0.356278
1407251413,classifier-0,0.354021
1407251415,classifier-0,0.354021
1407251417,classifier-0,0.354021
1407251419,classifier-0,0.356278
1407251421,classifier-0,0.356278
1407251423,classifier-0,0.347072
1407251425,classifier-0,0.363411
1407251427,classifier-0,0.338351
1407251429,classifier-0,0.337782
1407251431,classifier-0,0.335062
1407251433,classifier-0,0.327002
1407251435,classifier-0,0.329264
1407251437,classifier-0,0.335621
1407251439,classifier-0,0.359906
1407251441,classifier-0,0.359906
1407251443,classifier-0,0.338351
1407251445,classifier-0,0.335621
1407251447,classifier-0,0.335621
1407251449,classifier-0,0.335621
1407251451,classifier-0,0.335621
1407251453,classifier-0,0.329264
1407251455,classifier-0,0.338351
1407251457,classifier-0,0.335621
1407251459,classifier-0,0.329264
1407251461,classifier-0,0.335621
1407251463,classifier-0,0.329264
1407251465,classifier-0,0.329264
1407251467,classifier-0,0.335621
1407251469,classifier-0,0.335621
1407251471,classifier-0,0.335621
1407251473,classifier-0,0.335621
1407251475,classifier-0,0.329264
1407251477,classifier-0,0.329264
1407251479,classifier-0,0.329264
1407251481,classifier-0,0.356648
1407251483,classifier-0,0.335621
1407251485,classifier-0,0.335621
1407251487,classifier-0,0.360504
1407251489,classifier-0,0.360504
1407251491,classifier-0,0.360504
1407251493,classifier-0,0.360504
1407251495,classifier-0,0.366793
1407251497,classifier-0,0.366793
1407251499,classifier-0,0.366793
1407251501,classifier-0,0.366793
1407251503,classifier-0,0.353408
1407251505,classifier-0,0.335113
1407251507,classifier-0,0.358624
1407251509,classifier-0,0.358624
1407251511,classifier-0,0.368188
1407251513,classifier-0,0.376986
1407251515,classifier-0,0.380550
1407251517,classifier-0,0.376986
1407251519,classifier-0,0.380550
1407251521,classifier-0,0.380550
1407251523,classifier-0,0.368188
1407251525,classifier-0,0.368188
1407251527,classifier-0,0.368188
1407251529,classifier-0,0.363113
1407251531,classifier-0,0.363113
1407251533,classifier-0,0.363113
1407251535,classifier-0,0.363995
1407251537,classifier-0,0.363995
1407251539,classifier-0,0.363995
1407251541,classifier-0,0.363995
1407251543,classifier-0,0.368188
1407251545,classifier-0,0.368188
1407251547,classifier-0,0.369146
1407251549,classifier-0,0.366854
1407251551,classifier-0,0.366854
1407251553,classifier-0,0.369146
1407251555,classifier-0,0.363995
1407251557,classifier-0,0.360784
1407251559,classifier-0,0.355703
1407251561,classifier-0,0.381119
1407251563,classifier-0,0.381119
1407251565,classifier-0,0.366854
1407251567,classifier-0,0.366854
1407251569,classifier-0,0.366854
1407251571,classifier-0,0.366854
1407251573,classifier-0,0.376554
1407251575,classifier-0,0.369468
1407251577,classifier-0,0.384554
1407251579,classifier-0,0.384554
1407251581,classifier-0,0.384554
1407251583,classifier-0,0.390658
1407251585,classifier-0,0.390658
1407251587,classifier-0,0.386499
1407251589,classifier-0,0.386499
1407251591,classifier-0,0.415106
1407251593,classifier-0,0.415106
1407251595,classifier-0,0.384554
1407251597,classifier-0,0.384554
1407251599,classifier-0,0.377230
1407251601,classifier-0,0.384689
1407251603,classifier-0,0.384689
1407251605,classifier-0,0.384689
1407251607,classifier-0,0.377230
1407251609,classifier-0,0.377230
1407251611,classifier-0,0.384689
1407251613,classifier-0,0.375595
1407251615,classifier-0,0.375595
1407251617,classifier-0,0.375595
1407251619,classifier-0,0.375595
1407251621,classifier-0,0.375595
1407251623,classifier-0,0.375595
1407251625,classifier-0,0.375595
1407251627,classifier-0,0.375595
1407251629,classifier-0,0.375595
1407251631,classifier-0,0.375595
1407251633,classifier-0,0.375595
1407251635,classifier-0,0.375595
1407251637,classifier-0,0.375595
1407251639,classifier-0,0.375595
1407251641,classifier-0,0.375595
1407251643,classifier-0,0.375595
1407251645,classifier-0,0.375595
1407251647,classifier-0,0.375595
1407251649,classifier-0,0.375595
1407251651,classifier-0,0.375595
