t,value
1407251477,{1407251476=4233; 1407251475=4549; total=8782}
1407251479,{1407251477=4799; total=4799}
1407251481,{1407251478=1847; 1407251480=3893; 1407251479=1035; total=6775}
1407251483,{1407251481=4251; 1407251482=4557; total=8808}
1407251485,{1407251484=4653; 1407251483=4005; total=8658}
1407251487,{1407251486=4325; 1407251485=4101; total=8426}
1407251489,{1407251487=3353; 1407251488=4767; total=8120}
1407251491,{1407251490=4435; 1407251489=4035; total=8470}
1407251493,{1407251491=2101; 1407251492=3511; total=5612}
1407251495,{1407251494=3689; 1407251493=3817; total=7506}
1407251497,{1407251495=2609; 1407251496=3941; total=6550}
1407251499,{1407251498=3277; 1407251497=4079; total=7356}
1407251501,{1407251500=4321; 1407251499=3675; total=7996}
1407251503,{1407251501=4233; 1407251502=2331; total=6564}
1407251505,{1407251504=4055; 1407251503=4207; total=8262}
1407251507,{1407251505=3187; 1407251506=1905; total=5092}
1407251509,{1407251508=4563; 1407251507=3895; total=8458}
1407251511,{1407251509=3965; 1407251510=3751; total=7716}
1407251513,{1407251511=3845; 1407251512=4531; total=8376}
1407251515,{1407251514=3519; 1407251513=2835; total=6354}
1407251517,{1407251515=591; 1407251516=2707; total=3298}
1407251519,{1407251517=4255; 1407251518=4607; total=8862}
1407251521,{1407251520=3759; 1407251519=3173; total=6932}
1407251523,{1407251521=4323; 1407251522=4345; total=8668}
1407251525,{1407251523=4001; 1407251524=3305; total=7306}
1407251527,{1407251526=3343; 1407251525=3295; total=6638}
1407251529,{1407251528=3569; 1407251527=3875; total=7444}
1407251531,{1407251529=2903; 1407251530=3459; total=6362}
1407251533,{1407251532=4575; 1407251531=2525; total=7100}
1407251535,{1407251533=3639; 1407251534=2425; total=6064}
1407251537,{1407251535=4123; 1407251536=4249; total=8372}
1407251539,{1407251538=2649; 1407251537=4261; total=6910}
1407251541,{1407251539=4167; 1407251540=4769; total=8936}
1407251543,{1407251541=3333; 1407251542=2715; total=6048}
1407251545,{1407251543=3399; 1407251544=3441; total=6840}
1407251547,{1407251545=4227; 1407251546=4455; total=8682}
1407251549,{1407251548=4205; 1407251547=4273; total=8478}
1407251551,{1407251550=3075; 1407251549=3953; total=7028}
1407251553,{1407251552=4355; 1407251551=4635; total=8990}
1407251555,{1407251553=3071; 1407251554=1733; total=4804}
1407251557,{1407251556=4703; 1407251555=4099; total=8802}
1407251559,{1407251558=3883; 1407251557=4263; total=8146}
1407251561,{1407251560=4305; 1407251559=3723; total=8028}
1407251563,{1407251561=3933; total=3933}
1407251565,{1407251562=4505; 1407251563=2397; 1407251564=3907; total=10809}
1407251567,{1407251565=3223; 1407251566=2281; total=5504}
1407251569,{1407251567=3277; 1407251568=4041; total=7318}
1407251571,{1407251570=3695; 1407251569=3547; total=7242}
1407251573,{1407251571=2979; 1407251572=4527; total=7506}
1407251575,{1407251573=4723; 1407251574=3537; total=8260}
1407251577,{1407251575=3479; 1407251576=4465; total=7944}
1407251579,{1407251577=4661; 1407251578=4193; total=8854}
1407251581,{1407251579=1347; 1407251580=3803; total=5150}
1407251583,{1407251582=3805; 1407251581=4009; total=7814}
1407251585,{1407251584=4463; 1407251583=3815; total=8278}
1407251587,{1407251585=4011; 1407251586=3455; total=7466}
1407251589,{1407251588=3823; 1407251587=2931; total=6754}
1407251591,{1407251589=3645; 1407251590=3727; total=7372}
1407251593,{1407251591=3987; 1407251592=4405; total=8392}
1407251595,{1407251594=4221; 1407251593=4409; total=8630}
1407251597,{1407251595=4091; 1407251596=4177; total=8268}
1407251599,{1407251597=4291; 1407251598=4467; total=8758}
1407251601,{1407251599=3115; 1407251600=3881; total=6996}
1407251603,{1407251602=4167; 1407251601=3811; total=7978}
1407251605,{1407251603=3081; 1407251604=4409; total=7490}
1407251607,{1407251605=4539; 1407251606=4183; total=8722}
1407251609,{1407251607=2875; 1407251608=4859; total=7734}
1407251611,{1407251610=4221; 1407251609=4427; total=8648}
1407251613,{1407251612=3331; 1407251611=4207; total=7538}
1407251615,{1407251613=3433; 1407251614=3025; total=6458}
1407251617,{1407251616=4151; 1407251615=3879; total=8030}
1407251619,{1407251618=4229; 1407251617=4425; total=8654}
1407251621,{1407251619=2729; total=2729}
1407251623,{total=0}
1407251625,{total=0}
1407251627,{total=0}
1407251629,{total=0}
1407251631,{total=0}
1407251633,{total=0}
1407251635,{total=0}
1407251637,{total=0}
1407251639,{total=0}
1407251641,{total=0}
1407251643,{total=0}
1407251645,{total=0}
1407251647,{total=0}
1407251649,{total=0}
1407251651,{total=0}
