timestamp,source,splitSentence,wordCount
1418678774,1221,28446,28881
1418678779,2190,26443,25969
1418678784,0,28897,29158
1418678789,725,28322,28589
1418678794,1016,29560,29770
1418678799,120,30984,30753
1418678804,0,30773,30016
1418678809,0,30881,31099
1418678814,1454,30905,31619
1418678819,1735,30497,30652
1418678824,33,33610,32828
1418678829,786,31125,30792
1418678834,1018,30572,30872
1418678839,0,31407,31559
1418678844,0,30944,31518
1418678849,925,30915,30526
1418678854,1736,30453,29895
1418678859,563,31658,31661
1418678864,809,30307,30807
1418678869,0,31756,31331
1418678874,1046,29415,29911
1418678879,0,30676,31137
1418678884,0,32998,31260
1418678889,1103,29331,30894
1418678894,1471,26809,26818
1418678899,622,31001,31192
1418678904,915,32017,30602
1418678909,628,28808,29422
1418678914,200,29402,29455
1418678919,0,30345,30868
1418678924,0,30785,30780
1418678929,1385,31015,31051
1418678934,1489,29473,29604
1418678939,0,31871,30883
1418678944,913,31495,31293
1418678949,1031,31518,31445
1418678954,0,30171,31481
1418678959,0,31643,31405
1418678964,1426,29161,28939
1418678969,840,25793,26272
1418678974,0,31663,31209
1418678979,757,29139,28916
1418678984,1070,29240,29073
1418678989,0,30970,30666
1418678994,1471,30028,29216
1418678999,1346,28338,29306
1418679004,0,30279,30583
1418679009,738,30944,29385
1418679014,35,29140,30680
1418679019,1607,29646,29524
1418679024,0,30250,30111
1418679029,1713,28544,29241
1418679034,982,31570,31355
1418679039,0,30865,30584
1418679044,138,30759,30393
1418679049,600,31133,30997
1418679054,1139,29643,29983
1418679059,0,30344,30698
1418679064,0,32665,31051
1418679069,2829,23742,25038
1418679074,0,30226,30559
1418679079,0,30635,31065
1418679084,822,29489,29404
1418679089,953,29012,29321
1418679094,0,31648,31024
1418679099,0,29756,29770
1418679104,2625,30141,29019
1418679109,0,30755,31653
1418679114,781,29019,29746
1418679119,548,31449,30134
1418679124,326,30204,30937
1418679129,0,29995,30328
1418679134,1227,31199,30381
1418679139,1463,30014,30260
1418679144,30,29576,30166
1418679149,776,31083,29547
1418679154,1108,31163,30504
1418679159,0,28568,30458
1418679165,0,25994,25534
1418679170,1755,25028,25079
1418679175,928,29507,29869
1418679180,0,31137,31347
1418679185,841,30806,30506
1418679190,770,30471,30251
1418679195,0,29378,30413
1418679200,0,31246,30942
1418679205,1946,29209,28954
1418679210,726,29426,29340
1418679215,695,30627,30822
1418679220,515,29482,29716
1418679225,305,31117,30484
1418679230,0,32264,31428
1418679235,1542,28392,28937
1418679240,1398,28452,29083
1418679245,0,31208,30432
1418679250,806,28735,29531
1418679255,40,30850,30859
1418679260,918,30330,30334
1418679265,0,31191,31339
1418679270,1269,29260,29287
1418679275,1551,27096,26515
1418679280,0,31419,30505
1418679285,776,29627,30607
1418679290,1255,29566,29821
1418679295,0,31154,29850
1418679300,0,30098,31537
1418679305,1369,30558,29974
1418679310,1243,29348,29574
1418679315,0,32069,32128
1418679320,692,29764,29985
1418679325,91,29927,30179
1418679330,1069,30657,30312
1418679335,984,30306,30187
1418679340,778,29577,29370
1418679345,671,29990,29920
1418679350,768,30585,30388
1418679355,328,30157,30675
1418679360,856,29499,29537
1418679365,0,31274,30763
1418679370,1549,24504,25350
1418679375,1615,30052,29623
1418679380,0,30605,30193
1418679385,804,29840,30353
1418679390,0,29434,29739
1418679395,1062,30383,30264
1418679400,5,30552,30675
1418679405,183,30681,30138
1418679410,1175,29040,28747
1418679415,1656,27835,28675
1418679420,836,30641,30580
1418679425,0,30402,30238
1418679430,0,30162,29878
1418679435,1076,30612,29582
1418679440,0,29868,31374
1418679445,1073,29668,29626
1418679450,107,30147,29775
1418679455,1093,29860,30146
1418679460,702,30086,30181
1418679465,0,30569,30191
1418679470,1028,30775,29718
1418679475,1015,28018,29045
1418679480,0,29448,30004
1418679485,1259,29950,29627
1418679490,674,29635,29802
1418679495,0,32004,30602
1418679500,1114,24302,25666
1418679505,1217,29182,29593
1418679510,148,30469,29980
1418679515,1563,29343,29100
1418679520,872,30353,29940
1418679525,0,30144,30721
1418679530,0,30179,30144
1418679535,954,29140,29134
1418679540,1196,30956,29793
1418679545,116,28827,30040
1418679550,1469,29760,29566
1418679555,795,31064,29119
1418679560,0,28217,30623
1418679565,0,30684,30270
1418679570,1054,28159,28294
1418679575,1349,28794,29347
1418679580,2,30178,29309
1418679585,1036,28881,28496
1418679590,787,29413,29254
1418679595,0,28855,30535
1418679600,0,30740,29805
1418679605,906,28801,28811
1418679610,1615,29365,29672
1418679615,0,30545,30648
1418679620,1587,24928,25036
1418679625,847,29749,29616
1418679630,0,29226,29603
1418679635,0,30281,29431
1418679640,892,29633,29487
1418679645,0,28440,28863
1418679650,1326,30648,29712
1418679655,0,28706,29682
1418679660,1834,29449,29706
1418679665,592,29773,29945
1418679670,0,29996,29852
1418679675,1142,31149,30758
1418679680,0,30370,30867
1418679685,1249,30047,29673
1418679690,0,30833,30510
1418679695,1622,29409,29741
1418679700,897,29974,29446
1418679705,0,29176,29628
1418679710,0,30871,31021
1418679715,847,29937,29600
1418679721,581,24559,24360
1418679726,828,29495,29799
1418679731,30,29634,29457
1418679736,2423,25141,25215
1418679741,0,29397,29621
1418679746,0,30169,30319
1418679751,1017,30288,29956
1418679756,0,30116,30438
1418679761,1393,30037,29901
1418679766,0,30625,30426
1418679771,1975,29801,29350
1418679776,243,29064,30195
1418679781,0,31402,30403
1418679786,788,28989,28989
1418679791,213,28837,29298
1418679796,1332,29790,29837
1418679801,2,30729,30747
1418679806,1507,29804,29917
1418679811,689,29627,29686
1418679816,0,30495,30345
1418679821,1100,28602,28351
1418679826,0,29507,29859
1418679831,1007,30632,30371
1418679836,1225,31452,29328
1418679841,145,27753,30259
1418679846,789,30475,30207
1418679851,482,29956,30107
1418679856,573,31085,30547
1418679861,1406,28986,29620
1418679866,1,30108,29833
1418679871,1589,29303,28490
1418679876,822,23527,24827
1418679881,0,31123,30512
1418679886,0,29594,29725
1418679891,1256,29635,29293
1418679896,0,28858,29219
1418679901,1452,29435,30119
1418679906,117,30497,29715
1418679911,1531,29119,28690
1418679916,816,29864,29956
1418679921,0,29867,30235
1418679926,0,29599,29688
1418679931,907,29474,29413
1418679936,9,30187,29948
1418679941,1437,27877,27615
1418679946,1564,29975,29998
1418679951,953,28368,28876
1418679956,0,30584,29500
1418679961,0,30402,30162
1418679966,1106,28242,29617
1418679971,0,30199,30280
1418679976,1356,30727,29157
1418679981,0,29072,29717
1418679986,1155,28849,29670
1418679991,851,29812,28939
1418679996,0,29687,30360
1418680001,503,29699,29305
1418680006,616,30467,29918
1418680011,1052,28444,29640
1418680016,636,29943,29674
1418680021,578,26474,25552
1418680026,906,28895,30314
1418680031,0,29970,30052
1418680036,1016,30864,30229
1418680041,1304,30108,29602
1418680046,0,29758,29388
1418680051,1597,28368,29383
1418680056,828,29559,29449
1418680061,0,29582,30141
1418680066,558,29921,29648
1418680071,597,30714,30068
1418680076,64,29027,29918
1418680081,1377,29882,29569
1418680086,1149,29072,29006
1418680091,185,29408,29624
1418680096,855,29319,29737
1418680101,0,31289,30047
1418680106,1004,30315,30210
1418680111,0,29172,30007
1418680116,1342,30532,30337
1418680121,0,30043,30240
1418680126,1297,30715,30162
1418680131,783,30669,30754
1418680136,0,29497,29885
1418680141,1039,28343,28834
1418680146,155,26210,25984
1418680151,1382,30329,30053
1418680156,516,30299,30000
1418680161,960,29917,30587
1418680166,846,30994,30636
1418680171,0,30652,30204
1418680176,510,31306,31038
1418680181,668,29243,29981
1418680186,1469,27902,28211
1418680191,0,30177,30259
1418680196,1569,29414,28219
1418680201,844,29547,30270
1418680206,0,30708,30930
1418680211,0,30494,30685
1418680216,538,31002,30741
1418680221,634,31423,31154
1418680226,1505,28166,28591
1418680231,0,30830,29817
1418680236,597,28621,29626
1418680241,1339,28603,28243
1418680246,246,30404,30516
1418680252,0,25335,25263
1418680257,580,30436,30791
1418680262,399,29304,29848
1418680267,1110,30340,29749
1418680272,970,29191,29219
1418680277,960,30111,29532
1418680282,0,30571,31287
1418680287,1726,28819,28569
1418680292,278,29773,29710
1418680297,1849,26292,25364
1418680302,26,29555,30350
1418680307,757,30266,29734
1418680312,1347,28671,29718
1418680317,0,30417,29586
1418680322,2262,29286,29736
1418680327,0,30212,29880
1418680332,0,30405,31392
1418680337,966,30920,30029
1418680342,973,31496,30113
1418680347,0,29298,30403
1418680352,1829,29472,29632
1418680357,133,30292,30840
1418680362,131,31789,30531
1418680367,1008,30035,30111
1418680372,1122,29339,30177
1418680377,0,30729,30559
1418680382,1501,29595,29401
1418680387,758,29073,30099
1418680392,0,30841,30127
1418680397,1133,30013,30447
1418680402,144,31604,31335
1418680407,1160,29509,30117
1418680412,321,30482,29885
1418680417,1407,29425,29811
1418680422,478,30294,29863
1418680427,0,31162,30859
1418680432,888,29684,29501
1418680437,0,26171,26478
1418680442,1238,30088,30550
1418680447,740,29964,29580
1418680452,1434,28948,29311
1418680457,0,31116,31079
1418680462,809,30174,30470
1418680467,370,29740,29644
1418680472,1224,30240,29336
1418680477,0,30309,30355
1418680482,1593,28910,29371
1418680487,721,30699,29938
1418680492,0,30440,31627
1418680497,1035,30113,29531
1418680502,0,30677,30886
1418680507,1300,29334,29228
1418680512,1131,29493,29477
1418680517,828,29866,30230
1418680522,0,30540,30677
1418680527,43,30459,29882
1418680532,1009,29899,29387
1418680537,1102,29165,29915
1418680542,700,29414,29631
1418680547,1363,30168,30035
1418680552,0,29805,30109
1418680557,1053,29704,28469
1418680562,1477,28834,29898
1418680567,0,31588,30442
1418680572,1451,23356,24125
1418680577,847,30558,29078
1418680582,0,28927,30934
1418680587,3,30719,29874
1418680592,1070,29506,29216
1418680597,1257,29386,30146
1418680602,0,30444,29988
1418680607,1441,28236,29172
1418680612,834,30868,29872
1418680617,0,30313,30174
1418680622,1094,30053,29963
1418680627,84,29742,30504
1418680632,1421,30719,29774
1418680637,0,30207,30737
1418680642,1586,31095,30564
1418680647,760,29554,30469
1418680652,0,30395,30505
1418680657,79,30966,30913
1418680662,1129,29554,29546
1418680667,692,28544,28085
1418680672,803,28535,29225
1418680677,1215,29496,29198
1418680682,626,29739,29729
1418680687,0,30776,30786
1418680692,265,30486,29489
1418680697,565,29573,29511
1418680702,385,29146,30429
1418680707,1250,30174,28485
1418680712,918,27958,28919
1418680717,909,29810,29791
1418680722,0,30026,30796
1418680727,314,30055,30347
1418680732,807,30908,30447
1418680737,712,30181,30015
1418680742,1065,24788,24711
1418680747,1236,29179,29404
1418680752,275,29798,29759
1418680757,529,31025,30114
1418680762,577,29274,29424
1418680767,925,28172,28716
1418680772,534,29145,28780
1418680778,863,24441,24835
1418680783,1029,29276,28460
1418680788,325,28519,29027
1418680793,0,29756,29741
1418680798,780,30234,30714
1418680803,1524,30195,29548
1418680808,0,27410,27906
1418680813,0,29467,29755
1418680818,1801,30462,29733
1418680823,0,27695,27997
1418680828,0,30938,29171
1418680833,1780,27984,29998
1418680838,614,29227,28970
1418680843,0,38031,28400
1418680848,2117,29540,29740
1418680853,66,30017,29325
1418680858,0,29489,29797
1418680863,0,30747,31002
1418680868,1977,40758,30202
1418680873,0,30082,29967
1418680878,0,31145,30769
1418680883,1772,29231,30710
1418680888,539,28887,28638
1418680893,0,29210,29108
1418680898,2250,38730,29591
1418680903,0,24638,28901
1418680908,0,31486,24696
1418680913,0,30951,41426
1418680918,1622,29054,29483
1418680923,0,30236,29544
1418680928,0,30012,40883
1418680933,1641,30114,30110
1418680938,0,30727,29965
1418680943,1284,30772,29798
1418680948,591,28432,30035
1418680953,0,30605,41215
1418680958,1942,29161,29528
1418680963,0,32163,30162
1418680968,410,28868,30936
1418680973,1526,29233,28410
1418680978,0,31652,30631
1418680983,0,28545,29728
1418680988,1659,28964,29535
1418680993,630,30602,30203
1418680998,213,30274,30134
1418681003,1158,28961,28771
1418681008,410,29556,29152
1418681013,0,28905,29799
1418681018,1797,29067,28397
1418681023,619,30076,29094
1418681028,0,29106,29488
1418681033,1625,29481,29864
1418681038,372,30613,31550
1418681043,254,30934,30906
1418681048,611,30845,30414
1418681053,1749,30606,30042
1418681058,56,29801,30230
1418681063,0,29969,30077
1418681068,1333,23182,22703
1418681073,769,28916,30155
1418681078,0,30020,29380
1418681083,0,30498,30753
1418681088,1230,29268,28839
1418681093,584,28852,29075
1418681098,0,30753,31049
1418681103,1981,29633,29285
1418681108,0,30735,30025
1418681113,489,28527,29332
1418681118,761,29210,29100
1418681123,533,29816,30057
1418681128,91,29338,28871
1418681133,1768,28838,29010
1418681138,0,30022,30100
1418681143,1641,29965,30011
1418681148,355,29688,29823
1418681153,0,30765,30388
1418681158,1547,28413,28883
1418681163,364,31768,31195
1418681168,261,29544,30016
1418681173,1764,30019,29281
1418681178,636,28118,29067
1418681183,0,30263,29838
1418681188,1610,29037,29124
1418681193,0,30529,30677
1418681198,622,28767,28628
1418681203,0,30996,30566
1418681208,1701,30411,29411
1418681213,668,29410,30765
1418681218,0,30622,30725
1418681223,1422,28479,28205
1418681228,38,29750,29662
1418681233,706,30613,31188
1418681238,139,30156,29624
1418681243,1742,22464,22790
1418681248,687,30008,29454
1418681253,0,29668,30451
1418681258,1743,29543,28810
1418681263,0,30606,31072
1418681268,668,29625,30093
1418681273,0,31192,30764
1418681278,1704,30183,29446
1418681283,484,29670,29642
1418681289,179,24204,24771
1418681294,1087,29723,29430
1418681299,417,29456,30119
1418681304,663,30591,29845
1418681309,0,29104,29189
1418681314,1559,28976,28765
1418681319,647,28876,28577
1418681324,0,29252,30284
1418681329,1515,28825,28670
1418681334,323,30505,29670
1418681339,379,28684,29679
1418681344,952,30402,30081
1418681349,786,29956,30008
1418681354,667,31407,30310
1418681359,0,29163,30318
1418681364,1441,29011,28625
1418681369,646,29142,29514
1418681374,0,30012,29747
1418681379,1266,27749,28198
1418681384,718,29927,28833
1418681389,86,28459,29261
1418681394,1489,29578,29430
1418681399,854,29831,29818
1418681404,0,30174,29866
1418681409,1624,28405,28929
1418681414,157,30448,30367
1418681419,633,31291,30001
1418681424,267,29712,30113
1418681429,1206,28840,29764
1418681434,565,24139,24032
1418681439,92,29370,29669
1418681444,1404,29821,29657
1418681449,563,29964,29669
1418681454,416,31767,30400
1418681459,828,28845,30518
1418681464,748,30647,31098
1418681469,656,28948,28866
1418681474,0,30897,30246
1418681479,1823,29950,29786
1418681484,623,29057,29504
1418681489,104,29952,30400
1418681494,1554,29581,29575
1418681499,0,31100,30554
1418681504,686,29591,29600
1418681509,0,30447,30530
1418681514,1569,30062,29527
1418681519,659,29339,29973
1418681524,15,29917,30269
1418681529,1553,29683,29006
1418681534,444,30538,30604
1418681539,207,28685,29089
1418681544,1136,28807,28448
1418681549,371,29565,29397
1418681554,742,30356,30097
1418681559,30,29564,29871
1418681564,1649,29226,29838
1418681569,798,31071,30253
1418681574,0,29886,30198
1418681579,1579,29872,29626
1418681584,69,30293,30125
1418681589,620,28123,28435
1418681594,186,29681,30160
1418681599,843,30741,30184
1418681604,823,28205,28894
1418681609,0,29935,29762
1418681614,1734,30562,29520
1418681619,88,28996,29087
1418681624,887,28446,29336
1418681629,692,24878,24688
1418681634,164,29679,29709
1418681639,1778,29611,29430
1418681644,778,29627,29616
1418681649,226,30210,29958
1418681654,1161,29613,30162
1418681659,849,29590,29462
1418681664,0,30560,31015
1418681669,928,29523,28891
1418681674,591,29560,29698
1418681679,225,29918,29733
1418681684,715,30180,30003
1418681689,1317,28046,28831
1418681694,0,31077,30557
1418681699,1447,29290,29762
1418681704,735,30181,30567
1418681709,0,30281,29833
1418681714,1303,30676,30414
1418681719,936,29530,29898
1418681724,0,30435,30319
1418681729,1459,29434,28406
1418681734,856,29066,29612
1418681739,0,30015,29674
1418681744,1159,28790,29728
1418681749,131,30288,29270
1418681754,856,29230,28942
1418681759,0,29665,30329
1418681764,1382,29662,29674
1418681769,852,29056,29359
1418681774,259,31064,31070
1418681779,1183,29971,30357
1418681784,948,29999,29242
1418681789,0,29097,29578
1418681794,1500,29969,29986
1418681799,0,29948,29977
1418681804,918,24229,23552
1418681809,0,31125,30423
1418681814,1344,28219,29447
1418681819,676,30321,29466
1418681824,79,29200,30336
1418681829,477,29334,28958
1418681834,1100,29780,29871
1418681839,921,28911,28984
1418681845,0,25285,25418
1418681850,1119,29745,29413
1418681855,864,29586,30066
1418681860,0,30237,30240
1418681865,796,30416,29670
1418681870,1503,29082,29571
1418681875,90,31100,29229
1418681880,1163,30082,30608
1418681885,153,28957,30226
1418681890,899,28832,29111
1418681895,0,30154,29654
1418681900,1516,29172,29199
1418681905,826,29585,29556
1418681910,0,29953,29634
1418681915,1284,30032,29241
1418681920,937,29167,30377
1418681925,0,31102,30853
1418681930,435,29306,29620
1418681935,1798,28537,28306
1418681940,7,29651,29109
1418681945,0,31173,31055
1418681950,1912,28910,29648
1418681955,0,29231,29802
1418681960,0,29992,30201
1418681965,1623,29394,28400
1418681970,0,28931,29510
1418681975,1275,28686,28584
1418681980,171,29232,28746
1418681985,0,28476,30085
1418681990,1394,31602,30438
1418681995,0,28534,28970
1418682000,1665,29484,28482
1418682005,64,23104,23560
1418682010,1831,30069,29370
1418682015,6,30548,30834
1418682020,145,30231,30904
1418682025,1939,30231,29805
1418682030,0,29296,29194
1418682035,1565,29627,30201
1418682040,621,29622,29434
1418682045,0,30429,30560
1418682050,1441,31348,31154
1418682055,650,30193,30203
1418682060,0,29779,29877
1418682065,999,28176,27097
1418682070,1414,27299,28066
1418682075,0,29318,29672
1418682080,0,31178,28425
1418682085,1365,26404,28447
1418682090,657,28095,28800
1418682095,0,28583,28415
1418682100,287,29242,29725
1418682105,1737,27866,26802
1418682110,0,29253,29995
1418682115,424,30324,30159
1418682120,1961,30618,30442
1418682125,0,29152,29402
1418682130,1142,30673,29316
1418682135,459,28541,30065
1418682140,626,31025,30922
1418682145,0,30064,29476
1418682150,1389,28843,27729
1418682155,44,29762,30632
1418682160,0,28913,30514
1418682165,1684,29576,28578
1418682170,617,29611,29923
1418682175,1551,29836,29254
1418682180,192,29543,30251
1418682185,429,31261,31442
1418682190,0,30316,29313
1418682195,1927,29316,29859
1418682200,617,30217,29021
1418682205,0,28939,29874
1418682210,1545,22203,21934
1418682215,8,30533,30609
1418682220,622,30222,30819
1418682225,0,30563,29757
1418682230,1967,30156,29695
1418682235,495,29165,28895
1418682240,0,29058,30236
1418682245,1434,30707,29290
1418682250,651,28447,30168
1418682255,0,30611,31126
1418682260,480,30796,30183
1418682265,1246,29168,28697
1418682270,0,31682,30441
1418682275,558,28936,30486
1418682280,1171,29635,29384
1418682285,0,30989,30636
1418682290,1688,29499,29706
1418682295,0,28767,29320
1418682300,1416,28331,28359
1418682305,0,30828,30896
1418682310,390,31093,28741
1418682315,1312,27667,30502
1418682320,202,30323,30227
1418682325,1418,29694,29308
1418682330,0,29782,29646
1418682335,1171,29367,29782
1418682340,543,29748,29689
1418682345,306,30162,29798
1418682350,1386,30178,30239
1418682355,0,29822,30002
1418682360,1562,30266,30175
1418682365,0,29983,30042
1418682370,927,29360,29086
1418682375,631,29872,29705
1418682380,538,29489,29683
1418682385,1016,27789,28085
1418682390,0,29182,28941
1418682396,1145,24234,24441
1418682401,0,30762,31241
1418682406,1793,29445,28754
1418682411,0,30515,30230
1418682416,1461,20778,21039
1418682421,0,30328,30593
1418682426,1285,30128,29892
1418682431,594,29034,29408
1418682436,486,30311,29910
1418682441,1054,30010,30137
1418682446,0,30715,29934
1418682451,1531,27123,27968
1418682456,524,30504,29554
1418682461,830,29100,30334
1418682466,643,29293,28850
1418682471,0,29622,29946
1418682476,1164,30010,29295
1418682481,345,30296,29539
1418682486,457,29256,30376
1418682491,1207,30737,30438
1418682496,225,30570,29967
1418682501,1392,28863,29584
1418682506,0,29152,29503
1418682511,1401,28727,28677
1418682516,0,29877,29846
1418682521,1670,29392,28740
1418682526,0,28318,29058
1418682531,1586,28995,28805
1418682536,0,29661,29078
1418682541,356,28989,29583
1418682546,1916,28931,28993
1418682551,0,30205,29958
1418682556,1404,30097,28633
1418682561,0,28088,29980
1418682566,0,29826,29752
1418682571,1634,29201,28391
1418682576,9,29758,30096
1418682581,1642,28359,28493
1418682586,0,28898,28896
1418682591,0,28760,28754
1418682596,1756,27875,27646
1418682601,0,28487,28923
1418682606,1601,28496,28314
1418682611,113,27566,28164
1418682616,173,29321,29159
1418682621,1347,30292,28066
1418682626,0,28295,29656
1418682631,1150,28335,28057
1418682636,234,22812,24065
1418682641,309,30508,30715
1418682646,1109,31370,30292
1418682651,644,29892,30383
1418682656,693,30379,30534
1418682661,1323,29460,29866
1418682666,465,30697,29885
1418682671,1233,28984,29586
1418682676,0,31704,30796
1418682681,560,29394,29309
1418682686,1187,29290,29895
1418682691,1210,29012,29339
1418682696,74,31196,30936
1418682701,43,29776,29001
1418682706,1574,27792,28529
1418682711,1041,29713,29577
1418682716,254,29466,30162
1418682721,1312,29667,29664
1418682726,417,30683,30545
1418682731,1577,28522,28059
1418682736,0,30483,30744
1418682741,803,30639,30045
1418682746,1405,29806,30502
1418682751,566,29844,29663
1418682756,1050,31645,29444
1418682761,218,27973,29787
1418682766,834,29624,29225
1418682771,1669,29111,29734
1418682776,0,29616,29640
1418682781,1459,30515,29571
1418682786,0,29571,30535
1418682791,0,30510,30661
1418682796,1671,29996,29653
1418682801,0,30969,30296
1418682806,1441,27846,28190
1418682811,0,28923,29182
1418682816,719,29563,29938
1418682821,951,28398,28470
1418682826,1424,29442,29136
1418682831,20,30769,31394
1418682836,439,29573,29164
1418682841,1221,28692,28877
1418682846,915,29115,29052
1418682851,670,29456,29291
1418682856,392,29922,29695
1418682861,1071,23421,23172
1418682866,0,30549,30777
1418682871,1513,29183,29673
1418682876,0,30504,30552
1418682881,1731,30525,29960
1418682886,0,30243,30201
1418682891,1426,28672,29176
1418682897,0,25192,24986
1418682902,1381,30188,30231
1418682907,0,30117,30108
1418682912,1563,29883,30285
1418682917,643,30710,29063
1418682922,1694,26240,27681
1418682927,53,29243,29208
1418682932,1947,29298,29060
1418682937,887,29798,29810
1418682942,0,30333,30112
1418682947,1595,31665,31344
1418682952,112,29719,29873
1418682957,607,29526,29578
1418682962,0,30700,30988
1418682967,1196,30326,30637
1418682972,659,29779,29515
1418682977,0,30496,30889
1418682982,1764,29144,28677
1418682987,7,30697,30065
1418682992,249,29009,29364
1418682997,1555,29343,29884
1418683002,0,30526,31180
1418683007,1534,30000,29041
1418683012,632,29869,29090
1418683017,214,28781,29907
1418683022,1926,28728,28370
1418683027,71,30303,29580
1418683032,631,27869,28618
1418683037,1236,29537,29477
1418683042,322,29705,29538
1418683047,182,28620,29042
1418683052,1734,29350,29123
1418683057,302,29760,29599
1418683062,0,29799,29912
1418683067,1615,21866,21111
1418683072,621,28118,27979
1418683077,0,28543,29749
1418683082,1553,29842,29070
1418683087,209,28987,29782
1418683092,0,29809,29185
1418683097,1655,28465,28293
1418683102,416,29469,30258
1418683107,112,29610,29390
1418683112,1374,29296,29465
1418683117,0,30361,30141
1418683122,1471,29975,29905
1418683127,1,30116,30168
1418683132,1366,29721,29969
1418683137,204,30969,31073
1418683142,1335,29358,29206
1418683147,0,28972,28679
1418683152,1575,28772,29324
1418683157,378,30153,29749
1418683162,1165,30510,30992
1418683167,418,31301,29584
1418683172,1044,28753,30395
1418683177,206,30013,29731
1418683182,1515,27991,28047
1418683187,557,28985,29010
1418683192,1524,29517,28664
1418683197,649,29871,29613
1418683202,0,28295,29092
1418683207,1437,28370,27852
1418683212,0,27879,28940
1418683217,168,29267,29098
1418683222,1363,28528,28196
1418683227,369,29215,28353
1418683232,1245,28012,29455
1418683237,515,30229,29393
1418683242,1382,28200,28792
1418683247,0,30100,29947
1418683252,1569,28202,28382
1418683257,3,28496,28218
1418683262,1262,28984,28314
1418683267,324,28535,29555
1418683272,392,29169,29286
1418683277,1062,29360,28733
1418683282,0,29871,29628
1418683287,1264,29382,29582
1418683292,0,29659,30071
1418683297,1578,29594,29545
1418683302,466,28966,28866
1418683307,1057,22374,22552
1418683312,2,30180,29841
1418683317,1319,29185,29199
1418683322,0,30612,29325
1418683327,1427,28140,29212
1418683332,672,29402,30300
1418683337,973,30409,29485
1418683342,801,29639,30202
1418683347,1025,30074,28255
1418683352,746,28144,29810
1418683357,1261,28988,28906
1418683362,658,28404,28079
1418683367,1103,29619,29749
1418683372,707,28806,29121
1418683377,350,29774,30219
1418683382,864,31753,30822
1418683387,955,29539,29796
1418683392,490,28852,29136
1418683397,955,29169,29175
1418683402,852,28856,28670
1418683407,205,28837,29025
1418683412,1063,27000,26853
1418683417,910,27963,27511
1418683422,0,28639,28176
1418683428,944,23313,24383
1418683433,819,28266,27654
1418683438,343,29514,29600
1418683443,1087,29430,28993
1418683448,427,27813,28518
1418683453,0,28931,28145
1418683458,1223,28052,28794
1418683463,0,28684,28549
1418683468,1783,27037,27889
1418683473,44,28231,26582
1418683478,1511,29225,29964
1418683483,601,28325,28240
1418683488,1805,29650,28105
1418683493,634,35133,27563
1418683498,0,29092,28369
1418683503,1477,28240,28953
1418683508,671,28249,28358
1418683513,0,29772,29085
1418683518,1598,36766,27846
1418683523,652,22572,27734
1418683528,0,26014,20218
1418683533,410,28756,28377
1418683538,1643,26775,27081
1418683543,81,27945,28186
1418683548,0,29230,29287
1418683553,1825,37876,29716
