timestamp,source,splitSentence,wordCount
1419328868,1015,29928,29046
1419328873,700,21281,22358
1419328878,607,18614,18523
1419328883,870,28274,28453
1419328888,840,27775,26847
1419328893,911,28151,27996
1419328898,867,28820,29954
1419328903,602,20127,20217
1419328908,900,33036,31978
1419328913,813,25404,26106
1419328918,808,27339,27378
1419328923,911,31379,31359
1419328928,750,22494,22642
1419328933,682,20210,19557
1419328938,990,31247,31782
1419328943,806,26853,26995
1419328948,706,24313,23718
1419328953,689,21989,22581
1419328958,714,22911,21340
1419328963,650,19095,20728
1419328968,581,17769,16564
1419328973,1000,36093,36502
1419328978,895,28809,29357
1419328983,577,16708,16831
1419328988,526,16318,16088
1419328993,572,16858,17042
1419328998,544,17521,17564
1419329003,547,20573,20558
1419329008,411,11315,11111
1419329013,397,12705,13074
1419329018,346,10142,10168
1419329023,517,17813,17287
1419329028,544,17271,17525
1419329033,679,23983,23950
1419329038,486,14562,14818
1419329043,320,10142,9746
1419329048,294,6662,7142
1419329053,434,15219,14553
1419329058,299,7723,8208
1419329063,385,13287,13448
1419329068,333,9061,9056
1419329073,487,15528,15334
1419329078,689,23854,23808
1419329083,749,24091,23821
1419329088,931,34404,34523
1419329093,875,30255,29571
1419329098,808,26009,26552
1419329103,865,28215,28441
1419329108,917,30036,28959
1419329113,590,21077,21341
1419329118,957,28595,29469
1419329123,864,27459,26798
1419329128,885,28492,29301
1419329133,939,32536,31121
1419329138,970,33701,34996
1419329143,898,28918,28390
1419329148,852,26604,26891
1419329153,834,28753,28867
1419329158,927,33566,33721
1419329163,670,21777,22014
1419329168,787,27759,26886
1419329173,837,28476,28756
1419329178,886,30365,30353
1419329183,860,28626,29000
1419329188,752,25757,25312
1419329193,914,27017,26805
1419329198,920,30139,30685
1419329203,894,28991,28705
1419329208,820,27422,27682
1419329213,694,19138,19308
1419329218,730,26859,26203
1419329223,893,30845,31657
1419329228,569,15770,15774
1419329233,824,28477,28173
1419329238,736,21651,21401
1419329243,656,19654,19616
1419329248,787,25384,25698
1419329253,798,27146,26369
1419329258,873,27679,27860
1419329263,865,29635,29736
1419329268,631,19226,19174
1419329273,667,18050,18686
1419329278,684,18981,18850
1419329283,604,21101,21157
1419329288,809,27925,27524
1419329293,734,22022,22472
1419329298,698,18722,18375
1419329303,724,23800,23830
1419329308,563,22644,22906
1419329314,451,13660,13129
1419329319,468,13435,14037
1419329324,408,11582,11731
1419329329,313,9422,9568
1419329334,402,11143,11138
1419329339,411,13101,13103
1419329344,335,11287,10140
1419329349,384,11461,12548
1419329354,273,7378,7444
1419329359,415,13283,13294
1419329364,409,14511,14323
1419329369,325,8733,8744
1419329374,241,5268,5430
1419329379,312,10302,10088
1419329384,400,13803,13319
1419329389,349,10388,10890
1419329394,625,20715,20737
1419329399,601,16985,16866
1419329404,747,23218,23485
1419329409,637,17779,17401
1419329414,859,24040,24279
1419329419,753,20367,20151
1419329424,917,28601,28442
1419329429,796,23836,24116
1419329434,684,18571,18354
1419329439,775,25655,25922
1419329444,598,15904,16023
1419329449,652,17294,17179
1419329454,509,15026,14949
1419329459,844,27474,27682
1419329464,786,26045,25666
1419329469,1121,31726,31754
1419329474,807,26184,26436
1419329479,911,28548,28099
1419329484,739,20614,21128
1419329489,792,22922,22862
1419329494,834,26751,26583
1419329499,721,23278,23002
1419329504,692,21731,22009
1419329509,747,22640,22040
1419329514,663,19221,19062
1419329519,779,25781,25527
1419329524,782,27084,27744
1419329529,853,25269,25633
1419329534,705,21595,21468
1419329539,796,27047,26068
1419329544,714,21145,22295
1419329549,736,22821,22889
1419329554,621,16861,16871
1419329559,756,24472,24526
1419329564,881,29094,29093
1419329569,784,21667,21592
1419329574,622,17214,17275
1419329579,715,20588,19576
1419329584,690,20084,20979
1419329589,640,20893,20773
1419329594,713,20661,20648
1419329599,777,22254,21526
1419329604,666,21192,22328
1419329609,646,17655,17644
1419329614,613,20653,20034
1419329619,686,20445,20558
1419329624,788,26326,26448
1419329629,531,15499,15488
1419329634,482,15756,15952
1419329639,397,13753,13966
1419329644,507,15964,15519
1419329649,397,12100,12157
1419329654,461,13571,13672
1419329659,542,16268,16540
1419329664,431,12139,12089
1419329669,587,15172,15029
1419329674,489,16309,16480
1419329679,314,9008,9049
1419329684,313,9995,9776
1419329689,357,11188,11407
1419329694,367,10728,10726
1419329699,336,11028,11004
1419329704,279,7886,7768
1419329709,405,11463,11233
1419329714,598,20860,20886
1419329719,680,23581,23755
1419329724,578,18062,17814
1419329729,649,18970,19196
1419329734,899,27242,27188
1419329739,826,26044,26084
1419329744,588,17483,16596
1419329749,786,22305,23055
1419329754,877,26807,26425
1419329759,871,27027,27649
1419329764,801,21499,20275
1419329769,900,30231,30489
1419329774,911,28408,28711
1419329779,938,26230,26675
1419329784,847,26400,26450
1419329789,909,33589,33862
1419329794,836,29034,28341
1419329799,684,21679,22184
1419329804,722,22569,22472
1419329809,839,27203,27420
1419329814,1023,33380,33408
1419329819,803,27337,26751
1419329824,1003,39215,39122
1419329829,878,29915,30440
1419329834,649,17301,17380
1419329839,660,18552,18231
1419329844,884,28218,28644
1419329849,841,26067,25817
1419329854,641,21295,21361
1419329859,802,26219,24895
1419329864,782,24017,25495
1419329869,777,23963,23947
1419329874,859,26976,26976
1419329879,784,24498,24145
1419329884,742,21570,21575
1419329890,681,20870,20858
1419329895,863,28812,28195
1419329900,787,25520,25985
1419329905,735,22647,22811
1419329910,736,25828,26286
1419329915,522,16070,15216
1419329920,940,33880,33252
1419329925,930,28895,29790
1419329930,796,26520,26922
1419329935,796,26367,25977
1419329940,821,28773,28979
1419329945,757,24745,25049
1419329950,380,10612,10404
1419329955,520,20409,19936
1419329960,482,16209,16712
1419329965,535,16435,16532
1419329970,473,15820,15481
1419329975,501,18091,18344
1419329980,412,14387,14370
1419329985,477,16141,16303
1419329990,453,13789,13729
1419329995,471,15129,14526
1419330000,498,14939,15511
1419330005,446,13713,13840
1419330010,450,14707,14636
1419330015,471,15555,15327
1419330020,491,15506,15522
1419330025,532,15249,15490
1419330030,491,15911,15926
1419330035,504,15264,14758
1419330040,726,24318,24814
1419330045,748,23164,22878
1419330050,773,27325,26693
1419330055,754,25553,26074
1419330060,818,27401,27576
1419330065,959,35391,35371
1419330070,845,28433,28386
1419330075,763,23847,23363
1419330080,981,35090,35704
1419330085,907,27000,27004
1419330090,945,27075,27071
1419330095,821,28109,28102
1419330100,889,29928,28698
1419330105,706,21105,21794
1419330110,495,11258,11776
1419330115,587,18661,18490
1419330120,544,14153,14292
1419330125,761,23551,23634
1419330130,808,24607,24342
1419330135,900,28677,28480
1419330140,878,30044,29627
1419330145,890,29219,29941
1419330150,928,34843,34564
1419330155,871,27461,27468
1419330160,801,24532,24669
1419330165,861,27172,26810
1419330170,736,24081,24960
1419330175,924,30881,30772
1419330180,900,30650,30164
1419330185,1045,32968,32164
1419330190,853,30051,30914
1419330195,838,28814,29197
1419330200,747,23777,23775
1419330205,887,29480,28823
1419330210,841,23608,24065
1419330215,918,31752,31999
1419330220,536,13475,13554
1419330225,565,15563,15592
1419330230,676,19949,19707
1419330235,722,21600,21614
1419330240,898,29093,28173
1419330245,838,28513,29569
1419330250,772,26158,25313
1419330255,857,27096,27494
1419330260,826,26252,26492
1419330265,726,22865,23076
1419330270,460,13861,13651
1419330275,482,15529,15438
1419330280,506,15587,15812
1419330285,582,18743,18760
1419330290,420,12522,12644
1419330295,421,14310,14273
1419330300,453,14306,14336
1419330305,421,13072,12989
1419330310,464,16208,16086
1419330315,458,13054,13163
1419330320,492,16676,16219
1419330325,544,17134,17624
1419330330,496,15485,15234
1419330335,412,12391,12650
1419330340,518,16316,16323
1419330345,527,18050,17415
1419330350,593,22160,22678
1419330355,679,24066,23916
1419330360,744,25001,24836
1419330365,656,20591,20742
1419330370,907,30353,30091
1419330375,626,16434,17057
1419330380,804,25103,24973
1419330385,743,27329,26852
1419330390,884,26893,27040
1419330395,788,25515,25743
1419330400,981,33629,33589
1419330405,979,29506,29188
1419330410,884,29286,28786
1419330415,829,23951,23974
1419330420,838,24232,24829
1419330425,840,26903,25760
1419330430,687,22042,23276
1419330435,772,26958,26668
1419330440,840,28199,27623
1419330445,796,28764,29316
1419330450,804,22936,23393
1419330455,889,28354,27577
1419330460,794,24381,24816
1419330465,733,21593,21770
1419330470,757,23060,21916
1419330475,788,25811,27235
1419330480,903,26356,25659
1419330485,912,29815,30012
1419330490,861,27877,28200
1419330495,849,27912,27558
1419330501,710,24587,24565
1419330506,783,27112,27100
1419330511,831,27314,27414
1419330516,795,24210,24606
1419330521,855,25225,25237
1419330526,799,27909,27572
1419330531,878,30312,30485
1419330536,717,22725,22788
1419330541,733,26340,25942
1419330546,565,18934,18997
1419330551,724,23225,23516
1419330556,779,23644,23162
1419330561,823,27349,27156
1419330566,870,26008,25912
1419330571,813,27227,27968
1419330576,836,27346,26105
1419330581,910,30531,31842
1419330586,776,27176,26469
1419330591,525,16848,17814
1419330596,458,15930,15805
1419330601,454,13624,13709
1419330606,419,11399,11469
1419330611,448,14693,14662
1419330616,456,14561,13527
1419330621,595,20502,21291
1419330626,533,16412,15641
1419330631,489,13302,14167
1419330636,430,13836,13565
1419330641,538,15638,15845
1419330646,594,17333,17029
1419330651,526,16305,16624
1419330656,546,18312,18128
1419330661,563,19609,19896
1419330666,429,13210,13303
1419330671,534,17032,16852
1419330676,627,20479,20645
1419330681,657,21569,21464
1419330686,740,25335,24176
1419330691,626,16177,17356
1419330696,974,34170,33288
1419330701,939,32490,32626
1419330706,950,31530,31307
1419330711,896,28897,29310
1419330716,922,30540,30637
1419330721,971,28407,27960
1419330726,1029,30761,30930
1419330731,942,31066,30305
1419330736,984,28631,29835
1419330741,622,18391,18631
1419330746,835,28257,27477
1419330751,718,23122,23821
1419330756,836,26762,26430
1419330761,752,25396,25694
1419330766,798,23465,23476
1419330771,880,29192,29366
1419330776,753,24052,23808
1419330781,909,29753,28818
1419330786,832,25564,26397
1419330791,926,30950,30948
1419330796,662,20048,20512
1419330801,750,25573,24517
1419330806,921,35424,34756
1419330811,790,26179,27186
1419330816,718,22858,23473
1419330821,796,25682,25406
1419330826,764,27367,26294
1419330831,1079,38286,39380
1419330836,898,31381,31360
1419330841,804,26656,25153
1419330846,901,28672,30232
1419330851,533,15692,15282
1419330856,926,29135,29141
1419330861,817,24278,24215
1419330866,885,29626,30070
1419330871,945,30773,30803
1419330876,737,20457,20577
1419330881,677,19943,19514
1419330886,771,24531,24649
1419330891,743,20173,20498
1419330896,459,8221,8341
1419330901,864,29158,29085
1419330906,702,21012,20378
1419330911,537,16759,17423
1419330916,342,11014,10813
1419330921,377,11864,11778
1419330926,510,17518,17784
1419330931,265,5117,4632
1419330936,355,5903,6495
1419330941,419,11954,11724
1419330946,393,11895,11957
1419330951,441,14247,14007
1419330956,446,12988,13262
1419330961,443,13678,13726
1419330966,408,11740,11616
1419330971,374,10767,10854
1419330976,498,13504,13598
1419330981,371,9909,9809
1419330986,394,9918,9705
1419330991,524,15669,15828
1419330996,539,15493,15631
1419331001,439,8840,8792
1419331006,563,14286,14030
1419331011,968,34509,33335
1419331016,814,26020,27354
1419331021,719,21674,21070
1419331026,846,21615,22378
1419331031,862,28613,27559
1419331036,984,32969,33806
1419331041,790,22635,22324
1419331046,888,26950,27210
1419331051,983,29126,27665
1419331056,899,30721,32236
1419331061,689,19646,19583
1419331066,608,15234,14935
1419331071,584,15312,15817
1419331076,735,24485,23965
1419331081,548,17826,18163
1419331087,660,22379,22283
1419331092,917,30499,30731
1419331097,840,26720,26598
1419331102,817,25243,25240
1419331107,641,17845,17643
1419331112,891,30375,29847
1419331117,934,32866,32861
1419331122,720,19471,20350
1419331127,766,25430,24927
1419331132,740,21517,21218
1419331137,845,25871,26695
1419331142,632,21591,20875
1419331147,905,27497,27050
1419331152,988,36549,36680
1419331157,873,29757,30584
1419331162,802,23475,23488
1419331167,827,28712,27602
1419331172,834,29527,30615
1419331177,772,25242,24672
1419331182,641,20532,21126
1419331187,857,29153,27930
1419331192,818,25497,26994
1419331197,734,23773,23454
1419331202,691,22901,23058
1419331207,619,19033,19170
1419331212,693,19417,19422
1419331217,753,24071,23609
1419331222,692,19564,19822
1419331227,694,19755,19522
1419331232,388,11485,11671
1419331237,450,11727,12014
1419331242,453,15113,15090
1419331247,408,12686,12596
1419331252,455,13793,13299
1419331257,505,15987,16537
1419331262,520,19185,19140
1419331267,521,18174,18234
1419331272,503,12634,12420
1419331277,297,7429,7695
1419331282,421,11812,11578
1419331287,444,12882,13044
1419331292,436,14286,14108
1419331297,620,19888,20052
1419331302,455,15877,15570
1419331307,554,17871,17866
1419331312,511,15195,15568
1419331317,622,20350,19891
1419331322,659,21801,22056
1419331327,820,28123,28200
1419331332,624,16601,16729
1419331337,774,26752,26220
1419331342,826,25122,24736
1419331347,857,26912,27688
1419331352,652,19961,19813
1419331357,872,29633,28960
1419331362,825,24423,25355
1419331367,916,26823,25321
1419331372,878,29522,30443
1419331377,849,27525,27828
1419331382,781,23793,23852
1419331387,723,20833,20657
1419331392,602,15609,15381
1419331397,784,25296,25852
1419331402,768,27162,26107
1419331407,783,27124,27358
1419331412,428,12836,13564
1419331417,815,25652,24599
1419331422,846,25213,25992
1419331427,778,24615,24457
1419331432,739,22667,22867
1419331437,991,35043,34969
1419331442,737,23254,22348
1419331447,634,17974,19279
1419331452,678,21206,21064
1419331457,799,28446,28560
1419331462,671,18808,18673
1419331467,848,28126,28041
1419331472,624,19383,19559
1419331477,769,24542,24609
1419331482,1523,22956,49609
1419331487,823,26799,25738
1419331492,691,25889,22539
1419331497,594,22416,14843
1419331502,675,14578,21120
1419331507,708,21340,20914
1419331512,804,21248,26796
1419331517,655,26654,18605
1419331522,723,39148,20846
1419331527,812,25228,24881
1419331532,593,17681,17865
1419331537,875,28771,28898
1419331542,701,19697,19818
1419331547,387,10268,10145
1419331552,454,13321,13346
1419331557,473,14427,14364
1419331562,459,13362,13513
1419331567,445,12689,12200
1419331572,496,17081,17421
1419331577,531,18360,18149
1419331582,470,14812,15196
1419331587,485,17776,17714
1419331592,456,12992,13013
1419331597,411,11768,11839
1419331602,514,17203,17051
1419331607,483,14694,14791
1419331612,460,15039,14815
1419331617,453,14298,13820
1419331622,561,18293,18605
1419331627,505,15590,15857
1419331632,598,20278,20235
1419331638,516,16459,16524
1419331643,748,23910,23559
1419331648,722,22889,22986
1419331653,902,27828,28099
1419331658,610,15668,15258
1419331663,634,15291,15533
1419331668,858,26339,26573
1419331673,755,17503,17304
1419331678,885,21066,20843
1419331683,870,25264,25402
1419331688,749,22707,22693
1419331693,714,20442,20793
1419331698,859,25440,25321
1419331703,713,19522,19593
1419331708,604,15203,15140
1419331713,598,16997,15519
1419331718,695,21264,22129
1419331723,855,29077,29227
1419331728,722,20831,21329
1419331733,640,18563,18513
1419331738,832,21831,21779
1419331743,1054,23539,23654
1419331748,777,23312,22988
1419331753,589,13628,13927
1419331758,782,23012,22781
1419331763,724,23277,23358
1419331768,727,21554,21356
1419331773,707,19077,19248
1419331778,648,12813,13091
1419331783,585,13960,12740
1419331788,928,30492,30857
1419331793,702,19500,20353
1419331798,658,20205,19768
1419331803,642,18126,18423
1419331808,697,19101,19044
1419331813,671,20311,20103
1419331818,676,21939,22351
1419331823,471,8696,8684
1419331828,626,14503,14198
1419331833,752,24120,24471
1419331838,679,20253,20070
1419331843,842,21052,21205
1419331848,492,10842,10846
1419331853,566,13123,12750
1419331858,664,18178,18433
1419331863,463,11314,11407
1419331868,470,15947,15081
1419331873,340,8236,9122
1419331878,457,11774,11617
1419331883,323,6863,6968
1419331888,364,8890,8954
1419331893,418,12243,12035
1419331898,378,9783,9144
1419331903,317,6155,6853
1419331908,451,14518,14536
1419331913,410,12408,12520
1419331918,369,9537,9477
1419331923,555,13156,13070
1419331928,371,9703,9498
1419331933,383,10589,10915
1419331938,428,13350,13366
1419331943,439,14285,14039
1419331948,313,9719,9894
1419331953,544,15524,15113
1419331958,677,22245,22579
1419331963,768,20337,20196
1419331968,775,22879,22760
1419331973,781,21302,21527
1419331978,748,21227,20595
1419331983,773,23148,23884
1419331988,862,26038,25637
1419331993,1045,37777,36278
1419331998,914,28869,30387
1419332003,803,23113,23001
1419332008,791,23430,23704
1419332013,548,18610,18340
1419332018,917,31075,31624
1419332023,654,20777,20442
1419332028,782,23792,23651
1419332033,736,20163,20144
1419332038,696,21168,21502
1419332043,849,21585,21202
1419332048,770,23410,23838
1419332053,778,25406,25288
1419332058,729,20473,20659
1419332063,637,15534,15494
1419332068,838,26706,26618
1419332073,673,19534,19776
1419332078,646,19210,18697
1419332083,764,20762,20937
1419332088,774,26573,26623
1419332093,809,26436,26474
1419332098,840,25465,25576
1419332103,880,25052,24846
1419332108,721,19773,19817
1419332113,733,22199,21187
1419332118,799,26603,27457
1419332123,599,15112,15141
1419332128,633,16024,15660
1419332133,697,21262,21467
1419332138,716,23821,24097
1419332143,733,23231,23077
1419332148,961,36488,36708
1419332153,710,21047,20733
1419332158,831,26777,26819
1419332163,672,19663,20096
1419332168,802,23997,23864
1419332173,741,24738,24603
1419332178,787,22368,22604
1419332183,599,17460,17440
1419332188,493,15661,15657
1419332193,465,14412,13602
1419332198,504,17950,18766
1419332203,521,17948,17573
1419332208,415,16972,16480
1419332213,481,15522,15977
1419332218,477,14971,15454
1419332223,454,14087,13919
1419332228,441,13378,13475
1419332233,452,14097,14096
1419332238,526,17109,17101
1419332243,400,11847,11873
1419332248,436,13934,13256
1419332254,395,11770,12318
1419332259,396,10315,10373
1419332264,507,14492,14504
1419332269,474,10892,10896
1419332274,474,11007,10845
1419332279,616,17246,17296
1419332284,743,22576,22078
1419332289,812,25042,25366
1419332294,777,25704,25811
1419332299,657,16412,16517
1419332304,771,22391,20920
1419332309,694,15103,16594
1419332314,696,18473,18407
1419332319,774,20465,19845
1419332324,797,22897,23398
1419332329,857,28442,28613
1419332334,886,28160,27570
1419332339,666,19503,19963
1419332344,518,12479,12696
1419332349,568,16104,15690
1419332354,709,21756,22051
1419332359,701,22376,22229
1419332364,857,24408,24451
1419332369,743,27329,26960
1419332374,647,20176,20343
1419332379,723,21347,21476
1419332384,828,27581,27493
1419332389,816,23868,23810
1419332394,739,20862,21313
1419332399,658,20970,20783
1419332404,720,21771,21905
1419332409,703,19050,18978
1419332414,677,22760,22674
1419332419,759,24338,24426
1419332424,821,25559,25490
1419332429,765,23186,23412
1419332434,580,18640,18443
1419332439,709,21905,21082
1419332444,705,20316,21192
1419332449,698,21520,21111
1419332454,681,19666,19733
1419332459,650,19057,18794
1419332464,1094,42311,42765
1419332469,730,24585,24714
1419332474,778,21564,21476
1419332479,724,20249,20216
1419332484,738,23448,23312
1419332489,747,22174,21988
1419332494,574,15590,16138
1419332499,573,19670,19285
1419332504,656,21481,21727
1419332509,489,16049,16123
1419332514,455,14043,13990
1419332519,402,11849,11753
1419332524,528,16876,16574
1419332529,526,15514,15037
1419332534,476,13825,14770
1419332539,496,15474,15249
1419332544,493,12661,12547
1419332549,461,12546,12940
1419332554,429,12825,12738
1419332559,486,15237,15272
1419332564,433,12410,12238
1419332569,493,16471,16611
1419332574,461,15880,15944
1419332579,383,9897,9930
1419332584,548,19033,18901
1419332589,512,15650,15828
1419332594,536,18780,17727
1419332599,675,19136,19805
1419332604,660,19320,19095
1419332609,813,26314,26384
1419332614,708,19223,19345
1419332619,770,23197,22837
1419332624,883,28813,28711
1419332629,943,28665,28326
1419332634,867,28330,29099
1419332639,864,27889,27834
1419332644,1199,24597,24727
1419332649,763,22094,21855
1419332654,631,20154,20465
1419332659,892,33664,32646
1419332664,925,30707,31491
1419332669,855,30159,30204
1419332674,686,22107,22442
1419332679,792,25843,25375
1419332684,846,23540,23824
1419332689,720,23046,23012
1419332694,1062,34654,34444
1419332699,906,27467,27118
1419332704,793,21902,22701
1419332709,744,22168,21690
1419332714,911,30803,30671
1419332719,806,24612,24612
1419332724,897,28612,29277
1419332729,911,25826,25636
1419332734,857,27790,27123
1419332739,740,21645,22177
1419332744,814,24413,24186
1419332749,864,25883,25559
1419332754,997,35506,35683
1419332759,855,27137,26036
1419332764,828,26861,28433
1419332769,900,29080,29032
1419332774,758,23554,23322
1419332779,858,26265,26363
1419332784,761,23876,23857
1419332789,960,32346,32748
1419332794,728,22339,22058
1419332799,801,27768,27918
1419332804,970,34571,34360
1419332809,858,24770,24831
1419332814,767,24386,24775
1419332819,783,24649,23911
1419332824,604,17247,17779
1419332829,496,13843,13990
1419332835,438,14677,14311
1419332840,540,18083,18183
1419332845,505,13492,13832
1419332850,691,15334,15109
1419332855,438,14262,13900
1419332860,515,18249,18425
1419332865,398,12389,12741
1419332870,482,15793,15769
1419332875,437,13279,12949
1419332880,519,16549,16820
1419332885,544,12149,12302
1419332890,490,15158,15107
1419332895,472,16187,16163
1419332900,435,12726,12672
1419332905,569,17895,17950
1419332910,538,17097,17081
1419332915,896,23285,21544
1419332920,980,36453,38128
1419332925,756,23394,23185
1419332930,730,21807,21786
1419332935,987,29361,29509
1419332940,837,26508,26100
1419332945,708,17315,17720
1419332950,793,22219,22090
1419332955,842,26746,26195
1419332960,762,20988,21683
1419332965,911,26762,27033
1419332970,804,25734,25399
1419332975,864,26837,26962
1419332980,860,23536,23623
1419332985,855,26375,25417
1419332990,683,20350,20404
1419332995,709,19502,19984
1419333000,721,21749,22015
1419333005,750,22243,22343
1419333010,742,23068,22641
1419333015,803,24600,24543
1419333020,675,21512,21514
1419333025,1010,30297,30112
1419333030,474,14992,15645
1419333035,899,34007,33678
1419333040,930,27040,27494
1419333045,873,30382,29702
1419333050,740,22037,22245
1419333055,716,23859,23969
1419333060,808,25031,24420
1419333065,861,26816,27507
1419333070,828,25480,25599
1419333075,808,26508,26309
1419333080,783,25015,25256
1419333085,459,14316,14504
1419333090,791,26160,26020
1419333095,838,27399,27195
1419333100,910,29543,29382
1419333105,820,26121,25841
1419333110,804,27000,27008
1419333115,738,22525,23178
1419333120,720,21386,21370
1419333125,866,26464,25807
1419333130,729,23240,23481
1419333135,843,25679,26050
1419333140,788,23200,22790
1419333145,562,17884,18257
1419333150,495,16671,16415
1419333155,490,16212,16296
1419333160,533,18026,18092
1419333165,580,18538,18772
1419333170,483,14176,14195
1419333175,567,17633,17493
1419333180,591,19898,20065
1419333185,518,16581,15596
1419333190,1733,21248,21977
1419333195,592,17135,17255
1419333200,593,16261,16257
1419333205,536,17224,17095
1419333210,526,15393,15103
1419333215,463,14204,14601
1419333220,440,13647,13629
1419333225,596,20566,20359
1419333230,580,21833,21564
1419333235,727,23436,23598
1419333240,704,21111,21177
1419333245,851,28399,28199
1419333250,835,27370,27497
1419333255,894,29490,28643
1419333260,839,27407,28313
1419333265,841,24628,24772
1419333270,922,29615,29481
1419333275,939,30431,30542
1419333280,949,34327,34693
1419333285,815,26254,25820
1419333290,1070,32374,32002
1419333295,928,29003,29442
1419333300,847,24609,24371
1419333305,959,33479,33098
1419333310,968,31645,32459
1419333315,815,28178,28117
1419333320,1003,36328,34898
1419333325,845,26374,26787
1419333330,782,24206,25455
1419333335,740,23877,23575
1419333340,846,29063,28990
1419333345,816,25725,25588
1419333350,810,27165,27426
1419333355,864,27718,27137
1419333360,913,31615,31700
1419333365,819,25355,25451
1419333370,805,24398,24582
1419333375,963,32074,31896
1419333380,905,26670,27054
1419333385,793,22872,22906
1419333390,849,25553,24753
1419333395,782,23911,24628
1419333400,728,20976,20970
1419333405,761,24602,24560
1419333410,821,27552,27438
1419333415,822,25781,25939
1419333420,855,27466,27232
1419333425,816,26821,26724
1419333430,838,24543,25009
1419333436,711,22308,21934
1419333441,642,19284,19833
1419333446,473,13598,13295
1419333451,925,27955,27006
1419333456,857,27164,28119
1419333461,881,28397,28285
1419333466,561,19319,19529
1419333471,589,22191,21667
1419333476,505,16070,16767
1419333481,512,17652,17586
1419333486,530,16500,16609
1419333491,530,17653,17642
1419333496,521,17039,16879
1419333501,539,14258,14440
1419333506,473,15980,15857
1419333511,504,17048,16915
1419333516,473,14450,13837
1419333521,522,16588,17405
1419333526,457,14651,14588
1419333531,469,14734,14270
1419333536,506,17517,17864
1419333541,463,14700,14815
1419333546,605,19128,19109
1419333551,562,17583,17480
1419333556,693,18927,18871
1419333561,825,22088,22044
1419333566,786,22666,22359
1419333571,970,29262,29186
1419333576,827,23400,23723
1419333581,790,24931,25242
