timestamp,mean,p99_min,p99_max
1418390994,6101.0,9470,9470
1418390999,5872.0,9373,9373
1418391004,5610.0,9289,9289
1418391009,5491.0,9252,9252
1418391014,5397.0,9116,9116
1418391019,5418.0,8871,8871
1418391024,5567.0,8791,8791
1418391029,5922.0,8971,8971
1418391034,6376.0,10330,10330
1418391039,6294.0,10327,10327
1418391044,6577.0,10242,10242
1418391049,6742.0,10372,10372
1418391054,6572.0,10333,10333
1418391059,6545.0,10330,10330
1418391064,6593.0,10233,10233
1418391069,6506.0,10218,10218
1418391074,6295.0,10117,10117
1418391079,6119.0,10069,10069
1418391084,6149.0,10069,10069
1418391089,6014.0,10054,10054
1418391094,5807.0,10014,10014
1418391099,5684.0,9932,9932
1418391104,5927.0,9915,9915
1418391109,6343.0,9825,9825
1418391114,6216.0,9718,9718
1418391119,5932.0,9605,9605
1418391124,5792.0,9587,9587
1418391129,6062.0,9396,9396
1418391134,6233.0,9396,9396
1418391139,6429.0,9648,9648
1418391144,6280.0,9648,9648
1418391150,6384.0,9624,9624
1418391155,6346.0,9624,9624
1418391160,6149.0,9424,9424
1418391165,6151.0,9420,9420
1418391170,6161.0,9419,9419
1418391175,6284.0,9392,9392
1418391180,6388.0,9341,9341
1418391185,6868.0,11165,11165
1418391190,7283.0,12827,12827
1418391195,6965.0,12827,12827
1418391200,7075.0,12824,12824
1418391205,7144.0,12815,12815
1418391210,6503.0,12729,12729
1418391215,6119.0,12729,12729
1418391220,5496.0,12729,12729
1418391225,4792.0,12039,12039
1418391230,4077.0,11866,11866
1418391235,3907.0,11804,11804
1418391240,3997.0,11481,11481
1418391245,4056.0,10966,10966
1418391250,4220.0,10863,10863
1418391255,4753.0,10458,10458
1418391260,4914.0,10396,10396
1418391265,5102.0,10360,10360
1418391270,5462.0,10227,10227
1418391275,5749.0,10195,10195
1418391280,5809.0,10004,10004
1418391285,5685.0,9706,9706
1418391290,5433.0,9648,9648
1418391295,5289.0,9571,9571
1418391300,5343.0,9571,9571
1418391305,5221.0,9475,9475
1418391310,4850.0,9429,9429
1418391315,4729.0,9390,9390
1418391320,4864.0,9340,9340
1418391325,4724.0,9284,9284
1418391330,4395.0,9280,9280
1418391335,4274.0,9253,9253
1418391340,4177.0,9112,9112
1418391345,4056.0,9045,9045
1418391350,4158.0,8949,8949
1418391355,4319.0,8821,8821
1418391360,4672.0,8771,8771
1418391365,4881.0,8615,8615
1418391370,4945.0,8578,8578
1418391375,5032.0,8391,8391
1418391380,5182.0,8058,8058
1418391385,5445.0,8047,8047
1418391390,5354.0,8006,8006
1418391395,5555.0,7974,7974
1418391400,5567.0,8326,8326
1418391405,5668.0,8326,8326
1418391410,5789.0,8322,8322
1418391415,6077.0,8498,8498
1418391420,6311.0,9482,9482
1418391425,5976.0,9482,9482
1418391430,5669.0,9419,9419
1418391435,5396.0,9204,9204
1418391440,5169.0,9060,9060
1418391445,4995.0,9060,9060
1418391450,4865.0,9023,9023
1418391455,4589.0,9023,9023
1418391460,4389.0,9015,9015
1418391465,4314.0,8857,8857
1418391470,4296.0,8741,8741
1418391475,4522.0,8643,8643
1418391480,4620.0,8558,8558
1418391485,4987.0,8534,8534
1418391490,4920.0,8534,8534
1418391495,5097.0,8497,8497
1418391500,5416.0,8437,8437
1418391505,5465.0,8617,8617
1418391510,5208.0,8617,8617
1418391515,4978.0,8605,8605
1418391520,4979.0,8599,8599
1418391525,5092.0,8585,8585
1418391530,5175.0,8567,8567
1418391535,5526.0,8598,8598
1418391540,5787.0,9606,9606
1418391545,5952.0,9600,9600
1418391550,6003.0,9600,9600
1418391555,6004.0,9594,9594
1418391560,5984.0,9584,9584
1418391565,5733.0,9584,9584
1418391570,5460.0,9501,9501
1418391575,5544.0,9489,9489
1418391580,5751.0,9489,9489
1418391585,5635.0,9476,9476
1418391590,5425.0,9306,9306
1418391595,5225.0,9063,9063
1418391600,5312.0,9035,9035
1418391605,5192.0,8912,8912
1418391610,4902.0,8598,8598
1418391615,4823.0,8585,8585
1418391620,4672.0,8567,8567
1418391625,4475.0,8413,8413
1418391630,4489.0,8283,8283
1418391635,4491.0,8191,8191
1418391640,4598.0,8130,8130
1418391645,4473.0,8070,8070
1418391650,4426.0,8035,8035
1418391655,4434.0,7921,7921
1418391660,4556.0,7807,7807
1418391665,4550.0,7701,7701
1418391670,4462.0,7551,7551
1418391675,4472.0,7411,7411
1418391680,4270.0,7180,7180
1418391685,4200.0,7023,7023
1418391690,4374.0,6903,6903
1418391695,4693.0,7312,7312
1418391700,4775.0,7311,7311
1418391705,5002.0,7311,7311
1418391710,5329.0,8380,8380
1418391715,5489.0,8368,8368
1418391720,5649.0,8182,8182
1418391725,5534.0,8172,8172
1418391730,5317.0,8169,8169
1418391735,5420.0,8157,8157
1418391740,5366.0,8157,8157
1418391745,5512.0,8112,8112
1418391750,5512.0,8107,8107
1418391755,5421.0,8077,8077
1418391760,5471.0,7920,7920
1418391765,5814.0,8676,8676
1418391770,6037.0,8674,8674
1418391775,5869.0,8674,8674
1418391780,5798.0,8662,8662
1418391785,5841.0,8662,8662
1418391790,5758.0,8654,8654
1418391795,5718.0,8606,8606
1418391801,5509.0,8551,8551
1418391806,5476.0,8236,8236
1418391811,5653.0,8211,8211
1418391816,5682.0,8182,8182
1418391821,5804.0,8150,8150
1418391826,6016.0,8260,8260
1418391831,6145.0,8236,8236
1418391836,6240.0,8212,8212
1418391841,6425.0,8705,8705
1418391846,6802.0,10482,10482
1418391851,6870.0,10482,10482
1418391856,6724.0,10386,10386
1418391861,6540.0,10386,10386
1418391866,6494.0,10386,10386
1418391871,6580.0,10334,10334
1418391876,6823.0,10334,10334
1418391881,7256.0,11434,11434
1418391886,6930.0,11434,11434
1418391891,6860.0,11364,11364
1418391896,6676.0,11252,11252
1418391901,6725.0,11130,11130
1418391906,7075.0,11130,11130
1418391911,6838.0,11062,11062
1418391916,6581.0,11062,11062
1418391921,6311.0,11055,11055
1418391926,6200.0,11037,11037
1418391931,6189.0,10993,10993
1418391936,6079.0,10798,10798
1418391941,6110.0,10781,10781
1418391946,6126.0,10610,10610
1418391951,6085.0,10581,10581
1418391956,5953.0,10102,10102
1418391961,5780.0,9967,9967
1418391966,5661.0,9905,9905
1418391971,5722.0,9886,9886
1418391976,5935.0,9823,9823
1418391981,6114.0,9787,9787
1418391986,5939.0,9749,9749
1418391991,5732.0,9703,9703
1418391996,5548.0,9555,9555
1418392001,5593.0,9453,9453
1418392006,5666.0,8654,8654
1418392011,5367.0,8458,8458
1418392016,5215.0,8131,8131
1418392021,5339.0,7859,7859
1418392026,5446.0,7858,7858
1418392031,5481.0,7844,7844
1418392036,5357.0,7807,7807
1418392041,5471.0,7798,7798
1418392046,5764.0,8442,8442
1418392051,5656.0,8436,8436
1418392056,5633.0,8403,8403
1418392061,5676.0,8403,8403
1418392066,5693.0,8371,8371
1418392071,5822.0,8725,8725
1418392076,5737.0,8725,8725
1418392081,5576.0,8722,8722
1418392086,5559.0,8722,8722
1418392091,5722.0,8716,8716
1418392096,6064.0,9670,9670
1418392101,6032.0,9670,9670
1418392106,5919.0,9669,9669
1418392111,5912.0,9669,9669
1418392116,6005.0,9659,9659
1418392121,5813.0,9659,9659
1418392126,5869.0,9554,9554
1418392131,5902.0,9554,9554
1418392136,6339.0,9669,9669
1418392141,6705.0,10593,10593
1418392146,6960.0,10592,10592
1418392151,6807.0,10386,10386
1418392156,6663.0,10386,10386
1418392161,6626.0,10190,10190
1418392166,6587.0,10176,10176
1418392171,6606.0,10150,10150
1418392176,6507.0,10136,10136
1418392181,6595.0,10122,10122
1418392186,6996.0,10376,10376
1418392191,7743.0,13370,13370
1418392196,7785.0,13327,13327
1418392201,7519.0,13185,13185
1418392206,7363.0,13115,13115
1418392211,7256.0,13115,13115
1418392216,7589.0,13084,13084
1418392221,7366.0,13037,13037
1418392226,7098.0,13037,13037
1418392231,6817.0,12774,12774
1418392236,6280.0,12574,12574
1418392241,5838.0,12400,12400
1418392246,5500.0,12008,12008
1418392251,5397.0,11921,11921
1418392256,5050.0,11788,11788
1418392261,4858.0,11441,11441
1418392266,4753.0,11416,11416
1418392271,4540.0,11310,11310
1418392276,4742.0,11283,11283
1418392281,4995.0,11272,11272
1418392286,5072.0,10972,10972
1418392291,5003.0,10800,10800
1418392296,4808.0,10539,10539
1418392301,4557.0,10375,10375
1418392306,4567.0,10266,10266
1418392311,4481.0,10198,10198
1418392316,4589.0,10068,10068
1418392321,4465.0,9488,9488
1418392326,4405.0,9302,9302
1418392331,4591.0,8714,8714
1418392336,4568.0,8378,8378
1418392341,4556.0,8345,8345
1418392346,4788.0,8229,8229
1418392351,5180.0,8652,8652
1418392356,5268.0,8652,8652
1418392361,5460.0,8651,8651
1418392366,5663.0,9105,9105
1418392371,5816.0,9102,9102
1418392376,6256.0,9747,9747
1418392381,6147.0,9744,9744
1418392386,6091.0,9715,9715
1418392391,6307.0,9715,9715
1418392396,6714.0,10406,10406
1418392401,6932.0,10406,10406
1418392406,7140.0,10406,10406
1418392411,7023.0,10272,10272
1418392416,6943.0,10272,10272
1418392422,6838.0,9972,9972
1418392427,6751.0,9854,9854
1418392432,6399.0,9652,9652
1418392437,6227.0,9593,9593
1418392442,6258.0,9546,9546
1418392447,6144.0,9487,9487
1418392452,6049.0,9389,9389
1418392457,6151.0,9373,9373
1418392462,6304.0,9373,9373
1418392467,6405.0,9303,9303
1418392472,6524.0,9301,9301
1418392477,6484.0,9287,9287
1418392482,6360.0,9176,9176
1418392487,6463.0,9152,9152
1418392492,6566.0,9147,9147
1418392497,6615.0,9100,9100
1418392502,6320.0,8962,8962
1418392507,6190.0,8925,8925
1418392512,6394.0,9030,9030
1418392517,6851.0,11441,11441
1418392522,6982.0,11388,11388
1418392527,6948.0,11350,11350
1418392532,6883.0,11225,11225
1418392537,7036.0,11094,11094
1418392542,7033.0,11094,11094
1418392547,6901.0,10904,10904
1418392552,6739.0,10901,10901
1418392557,6540.0,10896,10896
1418392562,6305.0,10737,10737
1418392567,5902.0,10709,10709
1418392572,5594.0,10607,10607
1418392577,5253.0,10421,10421
1418392582,4977.0,10130,10130
1418392587,4852.0,9755,9755
1418392592,4617.0,9718,9718
1418392597,4582.0,9618,9618
1418392602,4845.0,9393,9393
1418392607,4759.0,9337,9337
1418392612,4561.0,9182,9182
1418392617,4567.0,9067,9067
1418392622,4625.0,9011,9011
1418392627,4676.0,8855,8855
1418392632,4879.0,8589,8589
1418392637,4942.0,8403,8403
1418392642,4988.0,8280,8280
1418392647,4753.0,8074,8074
1418392652,4626.0,7842,7842
1418392657,4882.0,7834,7834
1418392662,4939.0,7809,7809
1418392667,4991.0,7796,7796
1418392672,4876.0,7751,7751
1418392677,4913.0,7703,7703
1418392682,5108.0,7796,7796
1418392687,5649.0,10536,10536
1418392692,6196.0,11244,11244
1418392697,6406.0,11192,11192
1418392702,6498.0,11178,11178
1418392707,6344.0,11078,11078
1418392712,6448.0,11078,11078
1418392717,6641.0,10984,10984
1418392722,6803.0,10984,10984
1418392727,6484.0,10826,10826
1418392732,6249.0,10639,10639
1418392737,5973.0,10618,10618
1418392742,5766.0,10616,10616
1418392747,5960.0,10537,10537
1418392752,5874.0,10487,10487
1418392757,5606.0,10364,10364
1418392762,5330.0,10148,10148
1418392767,5381.0,10071,10071
1418392772,5510.0,9854,9854
1418392777,5629.0,9547,9547
1418392782,5702.0,9322,9322
1418392787,5825.0,9161,9161
1418392792,5901.0,8969,8969
1418392797,5886.0,8939,8939
1418392802,5893.0,8890,8890
1418392807,6102.0,8809,8809
1418392812,6131.0,8635,8635
1418392817,6259.0,8561,8561
1418392822,6252.0,8561,8561
1418392827,6163.0,8543,8543
1418392832,6085.0,8446,8446
1418392837,6121.0,8436,8436
1418392842,6290.0,8458,8458
1418392847,6136.0,8418,8418
1418392852,5899.0,8416,8416
1418392857,5896.0,8355,8355
1418392862,5886.0,8330,8330
1418392867,5849.0,8216,8216
1418392872,5620.0,8125,8125
1418392877,5288.0,8113,8113
1418392882,4977.0,7885,7885
1418392887,4812.0,7874,7874
1418392892,4702.0,7789,7789
1418392897,4525.0,7714,7714
1418392902,4290.0,7682,7682
1418392907,4156.0,7584,7584
1418392912,4094.0,7559,7559
1418392917,4042.0,7533,7533
1418392922,3925.0,7501,7501
1418392927,3791.0,7429,7429
1418392932,3605.0,7340,7340
1418392937,3555.0,7225,7225
1418392942,3480.0,7167,7167
1418392947,3386.0,7137,7137
1418392952,3439.0,7069,7069
1418392957,3503.0,6962,6962
1418392962,3640.0,6911,6911
1418392967,3775.0,6864,6864
1418392972,3975.0,6775,6775
1418392977,4159.0,6702,6702
1418392982,4198.0,6571,6571
1418392987,4465.0,6476,6476
1418392992,4527.0,6413,6413
1418392997,4489.0,6409,6409
1418393002,4458.0,6408,6408
1418393007,4565.0,6413,6413
1418393012,4545.0,6409,6409
1418393017,4624.0,6406,6406
1418393022,4729.0,6390,6390
1418393027,4924.0,6732,6732
1418393032,5031.0,6737,6737
1418393037,5244.0,7377,7377
1418393042,5444.0,8003,8003
1418393047,5450.0,8003,8003
1418393052,5776.0,8258,8258
1418393058,5943.0,8258,8258
1418393063,5937.0,8255,8255
1418393068,6169.0,8756,8756
1418393073,6188.0,8756,8756
1418393078,6273.0,8628,8628
1418393083,6160.0,8628,8628
1418393088,5945.0,8611,8611
1418393093,5756.0,8611,8611
1418393098,5681.0,8557,8557
1418393103,5614.0,8497,8497
1418393108,5742.0,8497,8497
1418393113,5861.0,8438,8438
1418393118,5906.0,8437,8437
1418393123,5884.0,8298,8298
1418393128,5809.0,8261,8261
1418393133,5772.0,8217,8217
1418393138,5785.0,8203,8203
1418393143,5907.0,8166,8166
1418393148,5787.0,8147,8147
1418393153,5668.0,8076,8076
1418393158,5561.0,8055,8055
1418393163,5350.0,7963,7963
1418393168,5084.0,7823,7823
1418393173,4818.0,7779,7779
1418393178,4668.0,7745,7745
1418393183,4546.0,7706,7706
1418393188,4588.0,7691,7691
1418393193,4610.0,7642,7642
1418393198,4491.0,7592,7592
1418393203,4374.0,7507,7507
1418393208,4214.0,7346,7346
1418393213,4085.0,7310,7310
1418393218,4009.0,7248,7248
1418393223,3981.0,7208,7208
1418393228,3767.0,7104,7104
1418393233,3676.0,7009,7009
1418393238,3619.0,6879,6879
1418393243,3591.0,6791,6791
1418393248,3541.0,6585,6585
1418393253,3451.0,6513,6513
1418393258,3310.0,6481,6481
1418393263,3194.0,6473,6473
1418393268,3134.0,6255,6255
1418393273,3083.0,6138,6138
1418393278,2997.0,6005,6005
1418393283,2938.0,5881,5881
1418393288,2963.0,5830,5830
1418393293,2989.0,5697,5697
1418393298,3177.0,5524,5524
1418393303,3233.0,5403,5403
1418393308,3284.0,5344,5344
1418393313,3257.0,5344,5344
1418393318,3237.0,5341,5341
1418393323,3265.0,5316,5316
1418393328,3385.0,5299,5299
1418393333,3398.0,5270,5270
1418393338,3559.0,5294,5294
1418393343,3679.0,5287,5287
1418393348,4033.0,5264,5264
1418393353,4341.0,7014,7014
1418393358,4574.0,7011,7011
1418393363,4631.0,7011,7011
1418393368,4585.0,7011,7011
1418393373,4687.0,6986,6986
1418393378,4866.0,7056,7056
1418393383,5042.0,7869,7869
1418393388,5068.0,7869,7869
1418393393,4999.0,7765,7765
1418393398,4982.0,7765,7765
1418393403,5335.0,8394,8394
1418393408,5211.0,8394,8394
1418393413,5122.0,8362,8362
1418393418,5155.0,8362,8362
1418393423,5223.0,8257,8257
1418393428,5378.0,8257,8257
1418393433,5380.0,8252,8252
1418393438,5345.0,7903,7903
1418393443,5484.0,7873,7873
1418393448,5550.0,7856,7856
1418393453,5769.0,8570,8570
1418393458,5976.0,8570,8570
1418393463,5747.0,8529,8529
1418393468,5503.0,8513,8513
1418393473,5162.0,8495,8495
1418393478,5044.0,8495,8495
1418393483,5095.0,8485,8485
1418393488,5042.0,8485,8485
1418393493,5050.0,8363,8363
1418393498,5116.0,8363,8363
1418393503,5064.0,8336,8336
1418393508,5053.0,8323,8323
1418393513,4749.0,8192,8192
1418393518,4361.0,8177,8177
1418393523,3889.0,8122,8122
1418393528,3442.0,8025,8025
1418393533,2991.0,7921,7921
1418393538,2755.0,7775,7775
1418393543,2574.0,7572,7572
1418393548,2511.0,7414,7414
1418393553,2428.0,7285,7285
1418393558,2426.0,7227,7227
1418393563,2417.0,7156,7156
1418393568,2455.0,6975,6975
1418393573,2598.0,6849,6849
1418393578,2674.0,6717,6717
1418393583,2653.0,6684,6684
1418393588,2570.0,6551,6551
1418393593,2545.0,6486,6486
1418393598,2647.0,6323,6323
1418393603,2896.0,6190,6190
1418393608,3102.0,5970,5970
1418393613,3339.0,5842,5842
1418393618,3559.0,5751,5751
1418393623,3850.0,6259,6259
1418393628,3990.0,6246,6246
1418393633,4137.0,6239,6239
1418393638,4260.0,6230,6230
1418393643,4479.0,6261,6261
1418393648,4682.0,7064,7064
1418393653,4631.0,7064,7064
1418393658,4600.0,6973,6973
1418393663,4800.0,6844,6844
1418393668,5046.0,7120,7120
1418393673,5009.0,7120,7120
1418393678,4959.0,7104,7104
1418393683,4932.0,7097,7097
1418393688,4919.0,7076,7076
1418393693,5087.0,7104,7104
1418393698,5051.0,7076,7076
1418393703,5090.0,6993,6993
1418393708,5042.0,6973,6973
1418393713,5077.0,6970,6970
1418393718,5094.0,6970,6970
1418393723,5030.0,6957,6957
1418393729,5027.0,6922,6922
1418393734,5101.0,6839,6839
1418393739,5130.0,6828,6828
1418393744,5258.0,6810,6810
1418393749,5323.0,6810,6810
1418393754,5490.0,7144,7144
1418393759,5128.0,7144,7144
1418393764,4771.0,7142,7142
1418393769,4651.0,7142,7142
1418393774,4644.0,7097,7097
1418393779,4686.0,7056,7056
1418393784,4505.0,7056,7056
1418393789,4251.0,7022,7022
1418393794,4075.0,7013,7013
1418393799,3917.0,7013,7013
1418393804,3786.0,7008,7008
1418393809,4064.0,6958,6958
1418393814,4297.0,7144,7144
1418393819,4437.0,7111,7111
1418393824,4240.0,7111,7111
1418393829,3857.0,7067,7067
1418393834,3592.0,7067,7067
1418393839,3417.0,7062,7062
1418393844,3267.0,7062,7062
1418393849,3203.0,7013,7013
1418393854,3129.0,6958,6958
1418393859,2894.0,6849,6849
1418393864,2776.0,6757,6757
1418393869,2655.0,6600,6600
1418393874,2394.0,6487,6487
1418393879,2239.0,6475,6475
1418393884,2157.0,6393,6393
1418393889,1963.0,6268,6268
1418393894,1786.0,6145,6145
1418393899,1786.0,6104,6104
1418393904,1997.0,6077,6077
1418393909,2242.0,5978,5978
1418393914,2396.0,5880,5880
1418393919,2554.0,5756,5756
1418393924,2670.0,5647,5647
1418393929,2958.0,5403,5403
1418393934,2997.0,5308,5308
1418393939,3346.0,6313,6313
1418393944,3518.0,6735,6735
1418393949,3709.0,6719,6719
1418393954,3713.0,6719,6719
1418393959,3640.0,6690,6690
1418393964,3535.0,6690,6690
1418393969,3554.0,6671,6671
1418393974,3564.0,6655,6655
1418393979,3651.0,6577,6577
1418393984,3830.0,6444,6444
1418393989,4131.0,6990,6990
1418393994,4116.0,6990,6990
1418393999,4125.0,6956,6956
1418394004,4139.0,6907,6907
1418394009,4286.0,6907,6907
1418394014,4346.0,6863,6863
1418394019,4558.0,6863,6863
1418394024,4713.0,6832,6832
1418394029,4830.0,6719,6719
1418394034,4908.0,6716,6716
1418394039,5048.0,6716,6716
1418394044,5032.0,6670,6670
1418394049,4981.0,6665,6665
1418394054,5128.0,7144,7144
1418394059,5233.0,7071,7071
1418394064,5311.0,7256,7256
1418394069,5229.0,7241,7241
1418394074,5335.0,7226,7226
1418394079,5176.0,7218,7218
1418394084,4969.0,7143,7143
1418394089,4719.0,7125,7125
1418394094,4629.0,7125,7125
1418394099,4678.0,7110,7110
1418394104,4728.0,7095,7095
1418394109,4604.0,7083,7083
1418394114,4693.0,7008,7008
1418394119,4702.0,6945,6945
1418394124,4874.0,6938,6938
1418394129,4860.0,6862,6862
1418394134,5001.0,6866,6866
1418394139,4874.0,6862,6862
1418394144,4794.0,6850,6850
1418394149,4813.0,6838,6838
1418394154,4755.0,6770,6770
1418394159,4643.0,6721,6721
1418394164,4603.0,6681,6681
1418394169,4374.0,6612,6612
1418394174,3981.0,6541,6541
1418394179,3518.0,6539,6539
1418394184,3104.0,6530,6530
1418394189,2760.0,6483,6483
1418394194,2450.0,6446,6446
1418394199,2166.0,6444,6444
1418394204,1920.0,6431,6431
1418394209,1763.0,6421,6421
1418394214,1709.0,6373,6373
1418394219,1745.0,6340,6340
1418394224,1813.0,6271,6271
1418394229,1866.0,6211,6211
1418394234,2067.0,6094,6094
1418394239,2266.0,6052,6052
1418394244,2524.0,6021,6021
1418394249,2791.0,5874,5874
1418394254,3053.0,5753,5753
1418394259,3460.0,5852,5852
1418394264,3622.0,5851,5851
1418394269,3800.0,5851,5851
1418394274,3882.0,5846,5846
1418394279,3697.0,5840,5840
1418394284,3725.0,5798,5798
1418394289,3815.0,5787,5787
1418394294,3846.0,5787,5787
1418394299,3761.0,5779,5779
1418394304,3774.0,5765,5765
1418394309,3594.0,5738,5738
1418394314,3423.0,5738,5738
1418394319,3399.0,5738,5738
1418394324,3478.0,5736,5736
1418394329,3760.0,6561,6561
1418394334,4004.0,7320,7320
1418394339,4135.0,7320,7320
1418394344,4249.0,7317,7317
1418394349,4254.0,7294,7294
1418394354,4243.0,7277,7277
1418394359,4252.0,7142,7142
1418394364,4387.0,7012,7012
1418394369,4717.0,7514,7514
1418394374,4951.0,7514,7514
1418394379,4925.0,7473,7473
1418394384,4714.0,7473,7473
1418394389,4701.0,7448,7448
1418394394,4586.0,7435,7435
1418394399,4485.0,7243,7243
1418394404,4208.0,7222,7222
1418394409,4034.0,7219,7219
1418394415,4006.0,7168,7168
1418394420,3867.0,7150,7150
1418394425,3689.0,7137,7137
1418394430,3740.0,7102,7102
1418394435,3869.0,7090,7090
1418394440,3875.0,7083,7083
1418394445,4126.0,7070,7070
1418394450,4206.0,6932,6932
1418394455,4207.0,6888,6888
1418394460,4170.0,6764,6764
1418394465,4157.0,6713,6713
1418394470,4010.0,6583,6583
1418394475,3950.0,6383,6383
1418394480,3877.0,6225,6225
1418394485,3623.0,6160,6160
1418394490,3203.0,6145,6145
1418394495,2829.0,6092,6092
1418394500,2502.0,6001,6001
1418394505,2268.0,5974,5974
1418394510,2001.0,5953,5953
1418394515,1760.0,5942,5942
1418394520,1617.0,5862,5862
1418394525,1444.0,5642,5642
1418394530,1281.0,5523,5523
1418394535,1201.0,5426,5426
1418394540,1163.0,5348,5348
1418394545,1477.0,5180,5180
1418394550,1990.0,5276,5276
1418394555,2115.0,5233,5233
1418394560,2174.0,5233,5233
1418394565,2253.0,5213,5213
1418394570,2332.0,5213,5213
1418394575,2447.0,5173,5173
1418394580,2596.0,5486,5486
1418394585,2928.0,5964,5964
1418394590,3108.0,5964,5964
1418394595,3336.0,5697,5697
1418394600,3467.0,6020,6020
1418394605,3729.0,6169,6169
1418394610,3813.0,6159,6159
1418394615,4020.0,6159,6159
1418394620,4181.0,6101,6101
1418394625,4165.0,6099,6099
1418394630,4027.0,6099,6099
1418394635,3851.0,6097,6097
1418394640,3820.0,6077,6077
1418394645,3951.0,6042,6042
1418394650,4064.0,5982,5982
1418394655,3996.0,5966,5966
1418394660,3904.0,5834,5834
1418394665,4006.0,5937,5937
1418394670,4092.0,5922,5922
1418394675,4197.0,5853,5853
1418394680,4099.0,5834,5834
1418394685,4334.0,7082,7082
1418394690,4621.0,7234,7234
1418394695,4786.0,7234,7234
1418394700,4788.0,7215,7215
1418394705,4754.0,7215,7215
1418394710,4641.0,7206,7206
1418394715,4411.0,7206,7206
1418394720,4198.0,7105,7105
1418394725,4165.0,7102,7102
1418394730,4157.0,7065,7065
1418394735,4216.0,7047,7047
1418394740,4372.0,6995,6995
1418394745,4287.0,6840,6840
1418394750,4079.0,6834,6834
1418394755,4215.0,6818,6818
1418394760,4334.0,6786,6786
1418394765,4452.0,6766,6766
1418394770,4414.0,6697,6697
1418394775,4329.0,6557,6557
1418394780,4365.0,6518,6518
1418394785,4485.0,6312,6312
1418394790,4416.0,6259,6259
1418394795,4263.0,6232,6232
1418394800,3997.0,6188,6188
1418394805,3406.0,6160,6160
1418394810,3106.0,6160,6160
1418394815,2654.0,6132,6132
1418394820,2333.0,6128,6128
1418394825,2133.0,6096,6096
1418394830,1883.0,6015,6015
1418394835,1683.0,5945,5945
1418394840,1462.0,5920,5920
1418394845,1359.0,5889,5889
1418394850,1278.0,5850,5850
1418394855,1112.0,5843,5843
1418394860,955.0,5710,5710
1418394865,832.0,5639,5639
1418394870,767.0,5566,5566
1418394875,845.0,5520,5520
1418394880,1097.0,5504,5504
1418394885,1478.0,5440,5440
1418394890,1771.0,5249,5249
1418394895,1918.0,5218,5218
1418394900,2113.0,5170,5170
1418394905,2453.0,5227,5227
1418394910,2691.0,5223,5223
1418394915,2812.0,5265,5265
1418394920,2923.0,5227,5227
1418394925,2899.0,5223,5223
1418394930,3040.0,5216,5216
1418394935,3341.0,6342,6342
1418394940,3595.0,6702,6702
1418394945,3568.0,6702,6702
1418394950,3583.0,6699,6699
1418394955,3761.0,6687,6687
1418394960,3906.0,6671,6671
1418394965,4228.0,6774,6774
1418394970,4538.0,7586,7586
1418394975,4600.0,7585,7585
1418394980,4672.0,7581,7581
1418394985,4631.0,7572,7572
1418394990,4706.0,7569,7569
1418394995,4844.0,7526,7526
1418395000,5037.0,7607,7607
1418395005,5114.0,7572,7572
