t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,values
1407236305,148,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236307,179,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236313,200,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236313,200,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236313,207,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236315,243,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236317,274,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236319,325,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236321,403,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236323,420,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236325,420,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236327,420,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236329,420,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
1407236331,420,168,168.000000,168,0.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|168|
