t,value
1407252535,{1407252534=576; 1407252533=489; total=1065}
1407252537,{1407252535=523; 1407252536=572; total=1095}
1407252539,{1407252537=453; 1407252538=510; total=963}
1407252541,{1407252539=506; 1407252540=573; total=1079}
1407252543,{1407252542=387; 1407252541=430; total=817}
1407252545,{1407252543=501; 1407252544=556; total=1057}
1407252547,{1407252546=504; 1407252545=515; total=1019}
1407252549,{1407252547=256; 1407252548=558; total=814}
1407252551,{1407252549=627; 1407252550=220; total=847}
1407252553,{1407252551=176; 1407252552=492; total=668}
1407252555,{1407252554=528; 1407252553=417; total=945}
1407252557,{1407252555=488; 1407252556=523; total=1011}
1407252559,{1407252558=497; 1407252557=461; total=958}
1407252561,{1407252559=320; 1407252560=437; total=757}
1407252563,{1407252562=453; 1407252561=478; total=931}
1407252565,{1407252564=572; 1407252563=456; total=1028}
1407252567,{1407252566=538; 1407252565=400; total=938}
1407252569,{1407252568=585; 1407252567=490; total=1075}
1407252571,{1407252570=523; 1407252569=400; total=923}
1407252573,{1407252572=635; 1407252571=568; total=1203}
1407252575,{1407252574=315; 1407252573=578; total=893}
1407252577,{1407252575=509; 1407252576=509; total=1018}
1407252579,{1407252577=276; 1407252578=586; total=862}
1407252581,{1407252579=491; 1407252580=441; total=932}
1407252583,{1407252581=547; 1407252582=376; total=923}
1407252585,{1407252583=276; 1407252584=470; total=746}
1407252587,{1407252585=496; 1407252586=577; total=1073}
1407252589,{1407252588=524; 1407252587=542; total=1066}
1407252591,{1407252589=497; 1407252590=526; total=1023}
1407252593,{1407252591=477; 1407252592=307; total=784}
1407252595,{1407252594=529; 1407252593=316; total=845}
1407252597,{1407252596=367; 1407252595=441; total=808}
1407252599,{1407252598=483; 1407252597=513; total=996}
1407252601,{1407252600=488; 1407252599=267; total=755}
1407252603,{1407252601=548; 1407252602=511; total=1059}
1407252605,{1407252604=340; 1407252603=459; total=799}
1407252607,{1407252606=469; 1407252605=410; total=879}
1407252609,{1407252607=469; 1407252608=545; total=1014}
1407252611,{1407252609=438; 1407252610=474; total=912}
1407252613,{1407252611=321; 1407252612=368; total=689}
1407252615,{1407252614=474; 1407252613=428; total=902}
1407252617,{1407252615=426; 1407252616=445; total=871}
1407252619,{1407252618=470; 1407252617=281; total=751}
1407252621,{1407252619=407; 1407252620=499; total=906}
1407252623,{1407252621=457; 1407252622=523; total=980}
1407252625,{1407252624=423; 1407252623=473; total=896}
1407252627,{total=0}
1407252629,{total=0}
1407252631,{total=0}
1407252633,{total=0}
1407252635,{total=0}
1407252637,{total=0}
1407252639,{total=0}
1407252641,{total=0}
1407252643,{total=0}
1407252645,{total=0}
1407252647,{total=0}
1407252649,{total=0}
1407252651,{total=0}
1407252653,{total=0}
1407252655,{total=0}
1407252657,{total=0}
1407252659,{total=0}
1407252661,{total=0}
1407252663,{total=0}
1407252665,{total=0}
1407252667,{total=0}
1407252669,{total=0}
1407252671,{total=0}
1407252673,{total=0}
1407252675,{total=0}
1407252677,{total=0}
1407252679,{total=0}
1407252681,{total=0}
1407252683,{total=0}
1407252685,{total=0}
1407252687,{total=0}
1407252689,{total=0}
1407252691,{total=0}
1407252693,{total=0}
1407252695,{total=0}
1407252697,{total=0}
1407252699,{total=0}
1407252701,{total=0}
1407252703,{total=0}
1407252705,{total=0}
1407252707,{total=0}
1407252709,{total=0}
1407252711,{total=0}
1407252713,{total=0}
1407252715,{total=0}
1407252717,{total=0}
1407252719,{total=0}
1407252721,{total=0}
1407252723,{total=0}
1407252725,{total=0}
1407252727,{total=0}
1407252729,{total=0}
1407252731,{total=0}
1407252733,{total=0}
1407252735,{total=0}
1407252737,{total=0}
1407252739,{total=0}
1407252741,{total=0}
1407252743,{total=0}
1407252745,{total=0}
1407252747,{total=0}
1407252749,{total=0}
1407252751,{total=0}
1407252753,{total=0}
1407252755,{total=0}
