t,value
1407252501,{1407252497=4429; total=4429}
1407252503,{1407252499=4444; total=4444}
1407252505,{1407252501=4499; total=4499}
1407252507,{1407252503=4441; total=4441}
1407252509,{1407252505=4352; total=4352}
1407252511,{1407252507=4334; total=4334}
1407252513,{1407252509=4308; total=4308}
1407252515,{1407252511=4166; total=4166}
1407252517,{1407252513=4196; total=4196}
1407252519,{1407252515=4138; total=4138}
1407252521,{1407252517=4196; total=4196}
1407252523,{1407252519=4162; total=4162}
1407252525,{1407252521=4186; total=4186}
1407252527,{1407252523=4395; total=4395}
1407252529,{1407252525=4464; total=4464}
1407252531,{1407252527=4480; total=4480}
1407252533,{1407252529=4305; total=4305}
1407252535,{1407252531=4242; total=4242}
1407252537,{1407252533=4173; total=4173}
1407252539,{1407252535=4015; total=4015}
1407252541,{1407252537=3930; total=3930}
1407252543,{1407252539=3998; total=3998}
1407252545,{1407252541=4158; total=4158}
1407252547,{1407252543=4055; total=4055}
1407252549,{1407252545=4143; total=4143}
1407252551,{1407252547=4034; total=4034}
1407252553,{1407252549=4065; total=4065}
1407252555,{1407252551=3761; total=3761}
1407252557,{1407252553=3625; total=3625}
1407252559,{1407252555=3799; total=3799}
1407252561,{1407252557=3736; total=3736}
1407252563,{1407252559=3804; total=3804}
1407252565,{1407252561=3692; total=3692}
1407252567,{1407252563=3967; total=3967}
1407252569,{1407252565=4013; total=4013}
1407252571,{1407252567=4012; total=4012}
1407252573,{1407252569=4013; total=4013}
1407252575,{1407252571=4086; total=4086}
1407252577,{1407252573=4348; total=4348}
1407252579,{1407252575=4335; total=4335}
1407252581,{1407252577=4256; total=4256}
1407252583,{1407252579=4292; total=4292}
1407252585,{1407252581=4365; total=4365}
1407252587,{1407252583=4086; total=4086}
1407252589,{1407252585=3930; total=3930}
1407252591,{1407252587=4087; total=4087}
1407252593,{1407252589=4295; total=4295}
1407252595,{1407252591=4261; total=4261}
1407252597,{1407252593=3996; total=3996}
1407252599,{1407252595=4213; total=4213}
1407252601,{1407252597=4168; total=4168}
1407252603,{1407252599=3966; total=3966}
1407252605,{1407252601=3872; total=3872}
1407252607,{1407252603=3875; total=3875}
1407252609,{1407252605=3988; total=3988}
1407252611,{1407252607=3934; total=3934}
1407252613,{1407252609=4027; total=4027}
1407252615,{1407252611=4068; total=4068}
1407252617,{1407252613=3937; total=3937}
1407252619,{1407252615=3897; total=3897}
1407252621,{1407252617=3858; total=3858}
1407252623,{1407252619=3874; total=3874}
1407252625,{1407252621=3826; total=3826}
1407252627,{1407252623=3905; total=3905}
1407252629,{1407252625=3821; total=3821}
1407252631,{1407252627=3171; total=3171}
1407252633,{1407252629=2662; total=2662}
1407252635,{1407252631=2069; total=2069}
1407252637,{1407252633=1350; total=1350}
1407252639,{total=0}
1407252641,{total=0}
1407252643,{total=0}
1407252645,{total=0}
1407252647,{total=0}
1407252649,{total=0}
1407252651,{total=0}
1407252653,{total=0}
1407252655,{total=0}
1407252657,{total=0}
1407252659,{total=0}
1407252661,{total=0}
1407252663,{total=0}
1407252665,{total=0}
1407252667,{total=0}
1407252669,{total=0}
1407252671,{total=0}
1407252673,{total=0}
1407252675,{total=0}
1407252677,{total=0}
1407252679,{total=0}
1407252681,{total=0}
1407252683,{total=0}
1407252685,{total=0}
1407252687,{total=0}
1407252689,{total=0}
1407252691,{total=0}
1407252693,{total=0}
1407252695,{total=0}
1407252697,{total=0}
1407252699,{total=0}
1407252701,{total=0}
1407252703,{total=0}
1407252705,{total=0}
1407252707,{total=0}
1407252709,{total=0}
1407252711,{total=0}
1407252713,{total=0}
1407252715,{total=0}
1407252717,{total=0}
1407252719,{total=0}
1407252721,{total=0}
1407252723,{total=0}
1407252725,{total=0}
1407252727,{total=0}
1407252729,{total=0}
1407252731,{total=0}
1407252733,{total=0}
1407252735,{total=0}
1407252737,{total=0}
1407252739,{total=0}
1407252741,{total=0}
1407252743,{total=0}
1407252745,{total=0}
1407252747,{total=0}
1407252749,{total=0}
1407252751,{total=0}
1407252753,{total=0}
1407252755,{total=0}
